item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
20010	ignatius	10	20264	IH G N EY SH AH S	7	4.9e-05	1	0.5239949226379395	0.5239949226379395	0.47600507736206055	0.7480267286300659	0.2820286452770233	1.3425896167755127	1	IH G N EY SH AH S	1	IH G N EY SH AH S	1	IH G N EY SH AH S	1	IH G N EY SH AH S	1	IH G N EY SH AH S	1	IH G N EY SH AH S	1	IH G N EY SH AH S	1	IH G N EY SH AH S	BOTH_CORRECT	BOTH_CORRECT
20011	igneous	10	20265	IH G N IY AH S	6	4.9e-05	1	0.529891848564148	0.529891848564148	0.47010815143585205	0.7598550319671631	0.1718422770500183	1.8956025838851929	1	IH G N IY AH S	1	IH G N IY AH S	1	IH G N IY AH S	1	IH G N IY AH S	1	IH G N IY AH S	1	IH G N IY AH S	1	IH G N IY AH S	1	IH G N IY AH S	BOTH_CORRECT	BOTH_CORRECT
20012	ignite	10	20266	IH G N AY T	5	4.9e-05	1	0.533313512802124	0.533313512802124	0.466686487197876	0.7667258381843567	0.2542356848716736	1.3865880966186523	1	IH G N AY T	1	IH G N AY T	1	IH G N AY T	1	IH G N AY T	1	IH G N AY T	1	IH G N AY T	1	IH G N AY T	1	IH G N AY T	BOTH_CORRECT	BOTH_CORRECT
20013	ignition	10	20267	IH G N IH SH AH N	7	4.9e-05	1	0.5291241407394409	0.5291241407394409	0.4708758592605591	0.7583142518997192	0.2601141631603241	1.5066754817962646	1	IH G N IH SH AH N	1	IH G N IH SH AH N	1	IH G N IH SH AH N	1	IH G N IH SH AH N	1	IH G N IH SH AH N	1	IH G N IH SH AH N	1	IH G N IH SH AH N	1	IH G N IH SH AH N	BOTH_CORRECT	BOTH_CORRECT
20014	ignoble	10	20268	IH G N OW B AH L	7	4.9e-05	1	0.5356937050819397	0.5356937050819397	0.4643062949180603	0.7715091109275818	0.35593459010124207	1.2559814453125	1	IH G N OW B AH L	1	IH G N OW B AH L	1	IH G N OW B AH L	1	IH G N OW B AH L	1	IH G N OW B AH L	1	IH G N OW B AH L	1	IH G N OW B AH L	1	IH G N OW B AH L	BOTH_CORRECT	BOTH_CORRECT
20015	ignominy	10	20269	IH G N OW M IH N IY	8	4.9e-05	1	0.5078235864639282	0.5078235864639282	0.4921764135360718	0.7156484127044678	0.35372239351272583	1.699567198753357	1	IH G N OW M IH N IY	1	IH G N OW M IH N IY	1	IH G N OW M IH N IY	1	IH G N OW M IH N IY	1	IH G N OW M IH N IY	1	IH G N OW M IH N IY	1	IH G N OW M IH N IY	1	IH G N OW M IH N IY	BOTH_CORRECT	BOTH_CORRECT
20016	ignoramus	10	20270	IH G N ER EY M AH S	8	4.9e-05	1	0.5257659554481506	0.5257659554481506	0.47423404455184937	0.7515775561332703	0.33082807064056396	1.5731093883514404	1	IH G N ER EY M AH S	1	IH G N ER EY M AH S	1	IH G N ER EY M AH S	1	IH G N ER EY M AH S	1	IH G N ER EY M AH S	1	IH G N ER EY M AH S	1	IH G N ER EY M AH S	1	IH G N ER EY M AH S	BOTH_CORRECT	BOTH_CORRECT
20017	ignorance	10	20271	IH G N ER AH N S	7	4.9e-05	1	0.5522845983505249	0.5522845983505249	0.4477154016494751	0.80495285987854	0.17110252380371094	2.7619056701660156	1	IH G N ER AH N S	1	IH G N ER AH N S	1	IH G N ER AH N S	1	IH G N ER AH N S	1	IH G N ER AH N S	1	IH G N ER AH N S	1	IH G N ER AH N S	1	IH G N ER AH N S	BOTH_CORRECT	BOTH_CORRECT
20018	ignorant	10	20272	IH G N ER AH N T	7	4.9e-05	1	0.539868175983429	0.539868175983429	0.46013182401657104	0.7799060344696045	0.21718090772628784	2.019559860229492	1	IH G N ER AH N T	1	IH G N ER AH N T	1	IH G N ER AH N T	1	IH G N ER AH N T	1	IH G N ER AH N T	1	IH G N ER AH N T	1	IH G N ER AH N T	1	IH G N ER AH N T	BOTH_CORRECT	BOTH_CORRECT
20019	igor	10	20273	IH G AO R	4	4.9e-05	1	0.5023878216743469	0.5023878216743469	0.4976121783256531	0.7047756910324097	0.21256023645401	1.6971789598464966	1	IH G AO R	1	IH G AO R	1	IH G AO R	1	IH G AO R	1	IH G AO R	1	IH G AO R	1	IH G AO R	1	IH G AO R	BOTH_CORRECT	BOTH_CORRECT
20020	iguana	10	20274	AY G W AA N AH	6	4.9e-05	1	0.5339770317077637	0.5339770317077637	0.46602296829223633	0.7680589556694031	0.3479635417461395	1.2723435163497925	1	AY G W AA N AH	1	AY G W AA N AH	0	AY G W AA N D AH	1	AY G W AA N AH	1	AY G W AA N AH	1	AY G W AA N AH	0	AY G W AA N D AH	1	AY G W AA N AH	WM_ONLY_CORRECT	WM_ONLY_CORRECT
20021	ike	10	20275	AY K	2	4.9e-05	1	0.4570411443710327	0.4570411443710327	0.5429588556289673	0.613869845867157	0.11631196737289429	5.024868488311768	1	AY K	1	AY K	1	AY K	1	AY K	1	AY K	1	AY K	1	AY K	1	AY K	BOTH_CORRECT	BOTH_CORRECT
20022	ikea	10	20276	AY K IY AH	4	4.9e-05	1	0.5229842066764832	0.5229842066764832	0.47701579332351685	0.7460007667541504	0.278210312128067	1.268904209136963	1	AY K IY AH	1	AY K IY AH	1	AY K IY AH	1	AY K IY AH	1	AY K IY AH	1	AY K IY AH	1	AY K IY AH	1	AY K IY AH	BOTH_CORRECT	BOTH_CORRECT
20023	ila	10	20277	IY L AH	3	4.9e-05	1	0.47868138551712036	0.47868138551712036	0.5213186144828796	0.6573368906974792	0.29352250695228577	2.884902000427246	1	IY L AH	1	IY L AH	1	IY L AH	1	IY L AH	1	IY L AH	1	IY L AH	1	IY L AH	1	IY L AH	BOTH_CORRECT	BOTH_CORRECT
20024	ilene	10	20278	IH L IY N	4	4.9e-05	1	0.5013781785964966	0.5013781785964966	0.4986218214035034	0.7027562856674194	0.30519065260887146	2.0764505863189697	1	IH L IY N	1	IH L IY N	1	IH L IY N	1	IH L IY N	1	IH L IY N	1	IH L IY N	1	IH L IY N	1	IH L IY N	BOTH_CORRECT	BOTH_CORRECT
20025	iliad	10	20279	IH L IY AH D	5	4.9e-05	1	0.5066240429878235	0.5066240429878235	0.4933759570121765	0.7132488489151001	0.26269295811653137	1.62568998336792	1	IH L IY AH D	1	IH L IY AH D	1	IH L IY AH D	1	IH L IY AH D	1	IH L IY AH D	1	IH L IY AH D	1	IH L IY AH D	1	IH L IY AH D	BOTH_CORRECT	BOTH_CORRECT
20026	ilk	10	20280	IH L K	3	4.9e-05	1	0.434116929769516	0.434116929769516	0.565883070230484	0.567463219165802	0.16065850853919983	27.183204650878906	1	IH L K	1	IH L K	1	IH L K	1	IH L K	1	IH L K	1	IH L K	1	IH L K	1	IH L K	BOTH_CORRECT	BOTH_CORRECT
20027	illegality	10	20281	IH L IY G AE L IH T IY	9	4.9e-05	1	0.5242223739624023	0.5242223739624023	0.47577762603759766	0.7484827041625977	0.2736748456954956	1.966056227684021	1	IH L IY G AE L IH T IY	1	IH L IY G AE L IH T IY	1	IH L IY G AE L IH T IY	1	IH L IY G AE L IH T IY	1	IH L IY G AE L IH T IY	1	IH L IY G AE L IH T IY	1	IH L IY G AE L IH T IY	1	IH L IY G AE L IH T IY	BOTH_CORRECT	BOTH_CORRECT
20028	illegible	10	20282	IH L EH JH AH B AH L	8	4.9e-05	1	0.5231198072433472	0.5231198072433472	0.47688019275665283	0.746272623538971	0.31272438168525696	1.3038015365600586	1	IH L EH JH AH B AH L	1	IH L EH JH AH B AH L	1	IH L EH JH AH B AH L	1	IH L EH JH AH B AH L	1	IH L EH JH AH B AH L	1	IH L EH JH AH B AH L	1	IH L EH JH AH B AH L	1	IH L EH JH AH B AH L	BOTH_CORRECT	BOTH_CORRECT
20029	illicit	10	20283	IH L IH S AH T	6	4.9e-05	1	0.5376720428466797	0.5376720428466797	0.4623279571533203	0.7754871845245361	0.19753938913345337	1.432193636894226	1	IH L IH S AH T	1	IH L IH S AH T	1	IH L IH S AH T	1	IH L IH S AH T	1	IH L IH S AH T	1	IH L IH S AH T	1	IH L IH S AH T	1	IH L IH S AH T	BOTH_CORRECT	BOTH_CORRECT
20030	illiquid	10	20284	IH L IH K W IH D	7	4.9e-05	1	0.5113505721092224	0.5113505721092224	0.4886494278907776	0.7227050065994263	0.3337661027908325	1.5606180429458618	1	IH L IH K W IH D	1	IH L IH K W IH D	0	IH L IH G N AH F AY	1	IH L IH K W IH D	1	IH L IH K W IH D	1	IH L IH K W IH D	0	IH L IH G N AH F AY	1	IH L IH K W IH D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
20031	illiteracy	10	20285	IH L IH T ER AH S IY	8	4.9e-05	1	0.5400722026824951	0.5400722026824951	0.4599277973175049	0.7803166508674622	0.23860806226730347	1.2969638109207153	1	IH L IH T ER AH S IY	1	IH L IH T ER AH S IY	1	IH L IH T ER AH S IY	1	IH L IH T ER AH S IY	1	IH L IH T ER AH S IY	1	IH L IH T ER AH S IY	1	IH L IH T ER AH S IY	1	IH L IH T ER AH S IY	BOTH_CORRECT	BOTH_CORRECT
20032	illiterate	10	20286	IH L IH T ER AH T	7	4.9e-05	1	0.5523560643196106	0.5523560643196106	0.4476439356803894	0.8050972819328308	0.22431451082229614	1.1512507200241089	1	IH L IH T ER AH T	1	IH L IH T ER AH T	1	IH L IH T ER AH T	1	IH L IH T ER AH T	1	IH L IH T ER AH T	1	IH L IH T ER AH T	1	IH L IH T ER AH T	1	IH L IH T ER AH T	BOTH_CORRECT	BOTH_CORRECT
20033	illogic	10	20287	IH L AA JH IH K	6	4.9e-05	1	0.4965571463108063	0.4965571463108063	0.5034428536891937	0.6931142210960388	0.2361910343170166	4.474984645843506	1	IH L AA JH IH K	1	IH L AA JH IH K	1	IH L AA JH IH K	1	IH L AA JH IH K	1	IH L AA JH IH K	1	IH L AA JH IH K	1	IH L AA JH IH K	1	IH L AA JH IH K	BOTH_CORRECT	BOTH_CORRECT
20034	illogical	10	20288	IH L AA JH IH K AH L	8	4.9e-05	1	0.5163174271583557	0.5163174271583557	0.4836825728416443	0.7326464056968689	0.11838799715042114	5.0134148597717285	1	IH L AA JH IH K AH L	1	IH L AA JH IH K AH L	1	IH L AA JH IH K AH L	1	IH L AA JH IH K AH L	1	IH L AA JH IH K AH L	1	IH L AA JH IH K AH L	1	IH L AA JH IH K AH L	1	IH L AA JH IH K AH L	BOTH_CORRECT	BOTH_CORRECT
20035	illuminate	10	20289	IH L UW M IH N IH T	8	4.9e-05	1	0.491306871175766	0.491306871175766	0.508693128824234	0.6826120018959045	0.1660146713256836	6.443045616149902	1	IH L UW M IH N IH T	1	IH L UW M IH N IH T	0	EH L IH V ER EY T	1	IH L UW M IH N IH T	1	IH L UW M IH N IH T	1	IH L UW M IH N IH T	0	EH L IH V ER EY T	1	IH L UW M IH N IH T	WM_ONLY_CORRECT	WM_ONLY_CORRECT
20036	illuminator	10	20290	IH L UW M AH N EY T ER	9	4.9e-05	1	0.49036112427711487	0.49036112427711487	0.5096388757228851	0.680719792842865	0.35921773314476013	1.9132755994796753	1	IH L UW M AH N EY T ER	1	IH L UW M AH N EY T ER	0	IH L AH G AE N D ER	1	IH L UW M AH N EY T ER	1	IH L UW M AH N EY T ER	1	IH L UW M AH N EY T ER	0	IH L AH G AE N D ER	1	IH L UW M AH N EY T ER	WM_ONLY_CORRECT	WM_ONLY_CORRECT
20037	illusion	10	20291	IH L UW ZH AH N	6	4.9e-05	1	0.5093414783477783	0.5093414783477783	0.4906585216522217	0.7186851501464844	0.2893798351287842	2.650750160217285	1	IH L UW ZH AH N	1	IH L UW ZH AH N	1	IH L UW ZH AH N	1	IH L UW ZH AH N	1	IH L UW ZH AH N	1	IH L UW ZH AH N	1	IH L UW ZH AH N	1	IH L UW ZH AH N	BOTH_CORRECT	BOTH_CORRECT
20038	illusionary	10	20292	IH L UW ZH AH N EH R IY	9	4.9e-05	1	0.5349996089935303	0.5349996089935303	0.4650003910064697	0.7701139450073242	0.3940645456314087	1.2921442985534668	1	IH L UW ZH AH N EH R IY	1	IH L UW ZH AH N EH R IY	1	IH L UW ZH AH N EH R IY	1	IH L UW ZH AH N EH R IY	1	IH L UW ZH AH N EH R IY	1	IH L UW ZH AH N EH R IY	1	IH L UW ZH AH N EH R IY	1	IH L UW ZH AH N EH R IY	BOTH_CORRECT	BOTH_CORRECT
20039	illusionist	10	20293	IH L UW ZH AH N AH S T	9	4.9e-05	1	0.4497767388820648	0.4497767388820648	0.5502232611179352	0.5992135405540466	0.10738259553909302	10.251533508300781	1	IH L UW ZH AH N AH S T	1	IH L UW ZH AH N AH S T	1	IH L UW ZH AH N AH S T	1	IH L UW ZH AH N AH S T	1	IH L UW ZH AH N AH S T	1	IH L UW ZH AH N AH S T	1	IH L UW ZH AH N AH S T	1	IH L UW ZH AH N AH S T	BOTH_CORRECT	BOTH_CORRECT
20040	illusive	10	20294	IH L UW S IH V	6	4.9e-05	1	0.49693965911865234	0.49693965911865234	0.5030603408813477	0.6938791871070862	0.291591078042984	2.0596463680267334	1	IH L UW S IH V	1	IH L UW S IH V	1	IH L UW S IH V	1	IH L UW S IH V	1	IH L UW S IH V	1	IH L UW S IH V	1	IH L UW S IH V	1	IH L UW S IH V	BOTH_CORRECT	BOTH_CORRECT
20041	illusory	10	20295	IH L UW S ER IY	6	4.9e-05	1	0.503858208656311	0.503858208656311	0.49614179134368896	0.7077165246009827	0.23172542452812195	3.1764869689941406	1	IH L UW S ER IY	1	IH L UW S ER IY	0	EH L F ER T	1	IH L UW S ER IY	1	IH L UW S ER IY	1	IH L UW S ER IY	0	EH L F ER T	1	IH L UW S ER IY	WM_ONLY_CORRECT	WM_ONLY_CORRECT
20042	illustrate	10	20296	IH L AH S T R EY T	8	4.9e-05	1	0.5239078998565674	0.5239078998565674	0.4760921001434326	0.7478523254394531	0.2984606921672821	1.9273221492767334	1	IH L AH S T R EY T	1	IH L AH S T R EY T	1	IH L AH S T R EY T	1	IH L AH S T R EY T	1	IH L AH S T R EY T	1	IH L AH S T R EY T	1	IH L AH S T R EY T	1	IH L AH S T R EY T	BOTH_CORRECT	BOTH_CORRECT
20043	illustrator	10	20297	IH L AH S T R EY T ER	9	4.9e-05	1	0.5414579510688782	0.5414579510688782	0.4585420489311218	0.7831066846847534	0.20827895402908325	2.1541342735290527	1	IH L AH S T R EY T ER	1	IH L AH S T R EY T ER	1	IH L AH S T R EY T ER	1	IH L AH S T R EY T ER	1	IH L AH S T R EY T ER	1	IH L AH S T R EY T ER	1	IH L AH S T R EY T ER	1	IH L AH S T R EY T ER	BOTH_CORRECT	BOTH_CORRECT
20044	illustrious	10	20298	IH L AH S T R IY AH S	9	4.9e-05	1	0.5095210075378418	0.5095210075378418	0.4904789924621582	0.7190442681312561	0.30983999371528625	1.5133672952651978	1	IH L AH S T R IY AH S	1	IH L AH S T R IY AH S	1	IH L AH S T R IY AH S	1	IH L AH S T R IY AH S	1	IH L AH S T R IY AH S	1	IH L AH S T R IY AH S	1	IH L AH S T R IY AH S	1	IH L AH S T R IY AH S	BOTH_CORRECT	BOTH_CORRECT
20045	illyrian	10	20299	IH L IH R IY AH N	7	4.9e-05	1	0.530581533908844	0.530581533908844	0.469418466091156	0.7612395882606506	0.3104836344718933	1.335903286933899	1	IH L IH R IY AH N	1	IH L IH R IY AH N	1	IH L IH R IY AH N	1	IH L IH R IY AH N	1	IH L IH R IY AH N	1	IH L IH R IY AH N	1	IH L IH R IY AH N	1	IH L IH R IY AH N	BOTH_CORRECT	BOTH_CORRECT
20046	ilo	10	20300	AY L OW	3	4.9e-05	1	0.4848959147930145	0.4848959147930145	0.5151040852069855	0.6697825789451599	0.2585182785987854	1.6843385696411133	1	AY L OW	1	AY L OW	0	EH F N IY	1	AY L OW	1	AY L OW	1	AY L OW	0	EH F N IY P ER	1	AY L OW	WM_ONLY_CORRECT	WM_ONLY_CORRECT
20047	imagery	10	20301	IH M AH JH R IY	6	4.9e-05	1	0.542055070400238	0.542055070400238	0.45794492959976196	0.7843093276023865	0.15848320722579956	1.707720398902893	1	IH M AH JH R IY	1	IH M AH JH R IY	1	IH M AH JH R IY	1	IH M AH JH R IY	1	IH M AH JH R IY	1	IH M AH JH R IY	1	IH M AH JH R IY	1	IH M AH JH R IY	BOTH_CORRECT	BOTH_CORRECT
20048	imaginary	10	20302	IH M AE JH AH N EH R IY	9	4.9e-05	1	0.541143536567688	0.541143536567688	0.458856463432312	0.7824735045433044	0.37351059913635254	1.0959417819976807	1	IH M AE JH AH N EH R IY	1	IH M AE JH AH N EH R IY	1	IH M AE JH AH N EH R IY	1	IH M AE JH AH N EH R IY	1	IH M AE JH AH N EH R IY	1	IH M AE JH AH N EH R IY	1	IH M AE JH AH N EH R IY	1	IH M AE JH AH N EH R IY	BOTH_CORRECT	BOTH_CORRECT
20049	imagined	10	20303	IH M AE JH AH N D	7	4.9e-05	1	0.5213748812675476	0.5213748812675476	0.4786251187324524	0.7427758574485779	0.13504403829574585	3.137406349182129	1	IH M AE JH AH N D	1	IH M AE JH AH N D	1	IH M AE JH AH N D	1	IH M AE JH AH N D	1	IH M AE JH AH N D	1	IH M AE JH AH N D	1	IH M AE JH AH N D	1	IH M AE JH AH N D	BOTH_CORRECT	BOTH_CORRECT
20050	imam	10	20304	AY M AE M	4	4.9e-05	1	0.5134271383285522	0.5134271383285522	0.48657286167144775	0.726860761642456	0.18174207210540771	2.5556721687316895	1	AY M AE M	1	AY M AE M	1	AY M AE M	1	AY M AE M	1	AY M AE M	1	AY M AE M	1	AY M AE M	1	AY M AE M	BOTH_CORRECT	BOTH_CORRECT
20051	imbalance	10	20305	IH M B AE L AH N S	8	4.9e-05	1	0.5258668661117554	0.5258668661117554	0.47413313388824463	0.7517799735069275	0.3131992816925049	1.2462494373321533	1	IH M B AE L AH N S	1	IH M B AE L AH N S	1	IH M B AE L AH N S	1	IH M B AE L AH N S	1	IH M B AE L AH N S	1	IH M B AE L AH N S	1	IH M B AE L AH N S	1	IH M B AE L AH N S	BOTH_CORRECT	BOTH_CORRECT
20052	imbecile	10	20306	IH M B AH S AH L	7	4.9e-05	1	0.5324843525886536	0.5324843525886536	0.46751564741134644	0.765060305595398	0.3601505160331726	1.3916316032409668	1	IH M B AH S AH L	1	IH M B AH S AH L	1	IH M B AH S AH L	1	IH M B AH S AH L	1	IH M B AH S AH L	1	IH M B AH S AH L	1	IH M B AH S AH L	1	IH M B AH S AH L	BOTH_CORRECT	BOTH_CORRECT
20053	imbibe	10	20307	IH M B AY B	5	4.9e-05	1	0.46781426668167114	0.46781426668167114	0.5321857333183289	0.6355394721031189	0.2628253698348999	6.568340301513672	1	IH M B AY B	1	IH M B AY B	1	IH M B AY B	1	IH M B AY B	1	IH M B AY B	1	IH M B AY B	1	IH M B AY B	1	IH M B AY B	BOTH_CORRECT	BOTH_CORRECT
20054	imbroglio	10	20308	IH M B R OW L Y OW	8	4.9e-05	1	0.5107632279396057	0.5107632279396057	0.4892367720603943	0.7215298414230347	0.2972559630870819	1.701343297958374	1	IH M B R OW L Y OW	1	IH M B R OW L Y OW	1	IH M B R OW L Y OW	1	IH M B R OW L Y OW	1	IH M B R OW L Y OW	1	IH M B R OW L Y OW	1	IH M B R OW L Y OW	1	IH M B R OW L Y OW	BOTH_CORRECT	BOTH_CORRECT
20055	imbue	10	20309	IH M B Y UW	5	4.9e-05	1	0.49140655994415283	0.49140655994415283	0.5085934400558472	0.682811439037323	0.18001973628997803	8.983600616455078	1	IH M B Y UW	1	IH M B Y UW	1	IH M B Y UW	1	IH M B Y UW	1	IH M B Y UW	1	IH M B Y UW	1	IH M B Y UW	1	IH M B Y UW	BOTH_CORRECT	BOTH_CORRECT
20056	imelda	10	20310	IH M EH L D AH	6	4.9e-05	1	0.5100217461585999	0.5100217461585999	0.48997825384140015	0.7200462222099304	0.2467382550239563	1.517025113105774	1	IH M EH L D AH	1	IH M EH L D AH	1	IH M EH L D AH	1	IH M EH L D AH	1	IH M EH L D AH	1	IH M EH L D AH	1	IH M EH L D AH	1	IH M EH L D AH	BOTH_CORRECT	BOTH_CORRECT
20057	imitate	10	20312	IH M AH T EY T	6	4.9e-05	1	0.5459969639778137	0.5459969639778137	0.4540030360221863	0.7922547459602356	0.22266751527786255	1.5825190544128418	1	IH M AH T EY T	1	IH M AH T EY T	1	IH M AH T EY T	1	IH M AH T EY T	1	IH M AH T EY T	1	IH M AH T EY T	1	IH M AH T EY T	1	IH M AH T EY T	BOTH_CORRECT	BOTH_CORRECT
20058	imitation	10	20313	IH M AH T EY SH AH N	8	4.9e-05	1	0.5369800329208374	0.5369800329208374	0.4630199670791626	0.7740954160690308	0.2983526885509491	1.2376402616500854	1	IH M AH T EY SH AH N	1	IH M AH T EY SH AH N	1	IH M AH T EY SH AH N	1	IH M AH T EY SH AH N	1	IH M AH T EY SH AH N	1	IH M AH T EY SH AH N	1	IH M AH T EY SH AH N	1	IH M AH T EY SH AH N	BOTH_CORRECT	BOTH_CORRECT
20059	imitative	10	20314	IH M AH T EY T IH V	8	4.9e-05	1	0.5300840139389038	0.5300840139389038	0.4699159860610962	0.7602407336235046	0.3511759042739868	1.5272225141525269	1	IH M AH T EY T IH V	1	IH M AH T EY T IH V	1	IH M AH T EY T IH V	1	IH M AH T EY T IH V	1	IH M AH T EY T IH V	1	IH M AH T EY T IH V	1	IH M AH T EY T IH V	1	IH M AH T EY T IH V	BOTH_CORRECT	BOTH_CORRECT
20060	imitator	10	20315	IH M AH T EY T ER	7	4.9e-05	1	0.5119630098342896	0.5119630098342896	0.48803699016571045	0.7239305973052979	0.31811463832855225	1.866248369216919	1	IH M AH T EY T ER	1	IH M AH T EY T ER	1	IH M AH T EY T ER	1	IH M AH T EY T ER	1	IH M AH T EY T ER	1	IH M AH T EY T ER	1	IH M AH T EY T ER	1	IH M AH T EY T ER	BOTH_CORRECT	BOTH_CORRECT
20061	immaculate	10	20316	IH M AE K Y UW L IH T	9	4.9e-05	1	0.5471403002738953	0.5471403002738953	0.45285969972610474	0.7945613861083984	0.25179725885391235	1.1950862407684326	1	IH M AE K Y UW L IH T	1	IH M AE K Y UW L IH T	1	IH M AE K Y UW L IH T	1	IH M AE K Y UW L IH T	1	IH M AE K Y UW L IH T	1	IH M AE K Y UW L IH T	1	IH M AE K Y UW L IH T	1	IH M AE K Y UW L IH T	BOTH_CORRECT	BOTH_CORRECT
20062	immanence	10	20317	IH M AH N AH N S	7	4.9e-05	1	0.49592170119285583	0.49592170119285583	0.5040782988071442	0.6918432116508484	0.20367088913917542	3.2754549980163574	1	IH M AH N AH N S	1	IH M AH N AH N S	1	IH M AH N AH N S	1	IH M AH N AH N S	1	IH M AH N AH N S	1	IH M AH N AH N S	1	IH M AH N AH N S	1	IH M AH N AH N S	BOTH_CORRECT	BOTH_CORRECT
20063	immanent	10	20318	IH M AH N AH N T	7	4.9e-05	1	0.5053586959838867	0.5053586959838867	0.4946413040161133	0.7107178568840027	0.24920257925987244	1.5960826873779297	1	IH M AH N AH N T	1	IH M AH N AH N T	1	IH M AH N AH N T	1	IH M AH N AH N T	1	IH M AH N AH N T	1	IH M AH N AH N T	1	IH M AH N AH N T	1	IH M AH N AH N T	BOTH_CORRECT	BOTH_CORRECT
20064	immanuel	10	20319	IH M AH N UH L	6	4.9e-05	1	0.5130401849746704	0.5130401849746704	0.4869598150253296	0.7260863184928894	0.2577669322490692	1.5417358875274658	1	IH M AH N UH L	1	IH M AH N UH L	0	IH M B IH SH AH L	1	IH M AH N UH L	1	IH M AH N UH L	1	IH M AH N UH L	0	IH M B IH SH AH L	1	IH M AH N UH L	WM_ONLY_CORRECT	WM_ONLY_CORRECT
20065	immaterial	10	20320	IH M AH T IH R IY AH L	9	4.9e-05	1	0.5209941864013672	0.5209941864013672	0.4790058135986328	0.7420130372047424	0.30147528648376465	1.5073015689849854	1	IH M AH T IH R IY AH L	1	IH M AH T IH R IY AH L	1	IH M AH T IH R IY AH L	1	IH M AH T IH R IY AH L	1	IH M AH T IH R IY AH L	1	IH M AH T IH R IY AH L	1	IH M AH T IH R IY AH L	1	IH M AH T IH R IY AH L	BOTH_CORRECT	BOTH_CORRECT
20066	immature	10	20321	IH M AH T Y UH R	7	4.9e-05	1	0.5397111177444458	0.5397111177444458	0.4602888822555542	0.779589831829071	0.31188708543777466	1.4028736352920532	1	IH M AH T Y UH R	1	IH M AH T Y UH R	1	IH M AH T Y UH R	1	IH M AH T Y UH R	1	IH M AH T Y UH R	1	IH M AH T Y UH R	1	IH M AH T Y UH R	1	IH M AH T Y UH R	BOTH_CORRECT	BOTH_CORRECT
20067	immaturity	10	20322	IH M AH CH UH R IH T IY	9	4.9e-05	1	0.5447273850440979	0.5447273850440979	0.4552726149559021	0.7896945476531982	0.2409338355064392	1.9404441118240356	1	IH M AH CH UH R IH T IY	1	IH M AH CH UH R IH T IY	1	IH M AH CH UH R IH T IY	1	IH M AH CH UH R IH T IY	1	IH M AH CH UH R IH T IY	1	IH M AH CH UH R IH T IY	1	IH M AH CH UH R IH T IY	1	IH M AH CH UH R IH T IY	BOTH_CORRECT	BOTH_CORRECT
20068	immeasurable	10	20323	IH M EH ZH ER AE B AH L	9	4.9e-05	1	0.5404937863349915	0.5404937863349915	0.45950621366500854	0.7811652421951294	0.23188602924346924	1.3797893524169922	1	IH M EH ZH ER AE B AH L	1	IH M EH ZH ER AE B AH L	1	IH M EH ZH ER AE B AH L	1	IH M EH ZH ER AE B AH L	1	IH M EH ZH ER AE B AH L	1	IH M EH ZH ER AE B AH L	1	IH M EH ZH ER AE B AH L	1	IH M EH ZH ER AE B AH L	BOTH_CORRECT	BOTH_CORRECT
20069	immeasurably	10	20324	IH M EH ZH ER AE B L IY	9	4.9e-05	1	0.528834879398346	0.528834879398346	0.47116512060165405	0.7577338218688965	0.3230489194393158	1.2494767904281616	1	IH M EH ZH ER AE B L IY	1	IH M EH ZH ER AE B L IY	1	IH M EH ZH ER AE B L IY	1	IH M EH ZH ER AE B L IY	1	IH M EH ZH ER AE B L IY	1	IH M EH ZH ER AE B L IY	1	IH M EH ZH ER AE B L IY	1	IH M EH ZH ER AE B L IY	BOTH_CORRECT	BOTH_CORRECT
20070	immediacy	10	20325	IH M IY D IY AH S IY	8	4.9e-05	1	0.545320451259613	0.545320451259613	0.45467954874038696	0.7908903956413269	0.3104192316532135	1.2018886804580688	1	IH M IY D IY AH S IY	1	IH M IY D IY AH S IY	0	IH M IY G AH S IY	1	IH M IY D IY AH S IY	1	IH M IY D IY AH S IY	1	IH M IY D IY AH S IY	0	IH M IY G AH S IY	1	IH M IY D IY AH S IY	WM_ONLY_CORRECT	WM_ONLY_CORRECT
20071	immemorial	10	20326	IH M AH M AO R IY AH L	9	4.9e-05	1	0.5076448917388916	0.5076448917388916	0.4923551082611084	0.715290904045105	0.40074193477630615	1.565767526626587	1	IH M AH M AO R IY AH L	1	IH M AH M AO R IY AH L	1	IH M AH M AO R IY AH L	1	IH M AH M AO R IY AH L	1	IH M AH M AO R IY AH L	1	IH M AH M AO R IY AH L	1	IH M AH M AO R IY AH L	1	IH M AH M AO R IY AH L	BOTH_CORRECT	BOTH_CORRECT
