item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
29166	shoo	10	29594	SH UW	2	3.4e-05	1	0.5130783915519714	0.5130783915519714	0.48692160844802856	0.7261627316474915	0.08178085088729858	3.9977164268493652	1	SH UW	1	SH UW	1	SH UW	1	SH UW	1	SH UW	1	SH UW	1	SH UW	1	SH UW	BOTH_CORRECT	BOTH_CORRECT
29167	shook	10	29595	SH UH K	3	3.4e-05	1	0.4958527088165283	0.4958527088165283	0.5041472911834717	0.6917052268981934	0.20605960488319397	2.3804197311401367	1	SH UH K	1	SH UH K	0	SH EH F T	1	SH UH K	1	SH UH K	1	SH UH K	0	SH EH F T	1	SH UH K	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29168	shooter	10	29596	SH UW T ER	4	3.4e-05	1	0.5279848575592041	0.5279848575592041	0.4720151424407959	0.7560283541679382	0.3099733591079712	1.235283374786377	1	SH UW T ER	1	SH UW T ER	0	R EY T ER	1	SH UW T ER	1	SH UW T ER	1	SH UW T ER	0	R EY T ER	1	SH UW T ER	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29169	shootout	10	29597	SH UW T AW T	5	3.4e-05	1	0.5239744186401367	0.5239744186401367	0.4760255813598633	0.7479855418205261	0.2492990791797638	1.5351513624191284	1	SH UW T AW T	1	SH UW T AW T	0	L AH T UW AW	1	SH UW T AW T	1	SH UW T AW T	1	SH UW T AW T	0	L AH T UW AW	1	SH UW T AW T	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29170	shopkeeper	10	29598	SH AA P K IY P ER	7	3.4e-05	1	0.5175004005432129	0.5175004005432129	0.4824995994567871	0.7350150942802429	0.25491341948509216	1.9551609754562378	1	SH AA P K IY P ER	1	SH AA P K IY P ER	0	F AA T ER M EH N	1	SH AA P K IY P ER	1	SH AA P K IY P ER	1	SH AA P K IY P ER	0	F AA T ER M EH N	1	SH AA P K IY P ER	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29171	shoplift	10	29599	SH AA P L IH F T	7	3.4e-05	1	0.49470752477645874	0.49470752477645874	0.5052924752235413	0.6894146203994751	0.2600069046020508	2.0573618412017822	1	SH AA P L IH F T	1	SH AA P L IH F T	0	S EY F R EY T	1	SH AA P L IH F T	1	SH AA P L IH F T	1	SH AA P L IH F T	0	S EY F R EY T	1	SH AA P L IH F T	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29172	shoplifter	10	29600	SH AA P L IH F T ER	8	3.4e-05	1	0.5347398519515991	0.5347398519515991	0.4652601480484009	0.769591748714447	0.3376351296901703	1.2877018451690674	1	SH AA P L IH F T ER	1	SH AA P L IH F T ER	0	L EY Z AH N ER	1	SH AA P L IH F T ER	1	SH AA P L IH F T ER	1	SH AA P L IH F T ER	0	L EY Z AH N ER	1	SH AA P L IH F T ER	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29173	shoplifting	10	29601	SH AA P L IH F T IH NG	9	3.4e-05	1	0.5274576544761658	0.5274576544761658	0.47254234552383423	0.7549705505371094	0.34072965383529663	1.258582592010498	1	SH AA P L IH F T IH NG	1	SH AA P L IH F T IH NG	0	SH AA T R AH T IH NG	1	SH AA P L IH F T IH NG	1	SH AA P L IH F T IH NG	1	SH AA P L IH F T IH NG	0	SH AA T R AH T IH NG	1	SH AA P L IH F T IH NG	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29174	shoppe	10	29602	SH AA P	3	3.4e-05	1	0.5816532373428345	0.5816532373428345	0.4183467626571655	0.8647818565368652	0.1198509931564331	2.2146873474121094	1	SH AA P	1	SH AA P	1	SH AA P	1	SH AA P	1	SH AA P	1	SH AA P	1	SH AA P	1	SH AA P	BOTH_CORRECT	BOTH_CORRECT
29175	shopworn	10	29603	SH AA P W AO R N	7	3.4e-05	1	0.5105662941932678	0.5105662941932678	0.4894337058067322	0.721135675907135	0.31518787145614624	1.951757550239563	1	SH AA P W AO R N	1	SH AA P W AO R N	0	M AY R AH S	1	SH AA P W AO R N	1	SH AA P W AO R N	1	SH AA P W AO R N	0	M AY R AH S	1	SH AA P W AO R N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29176	shorebird	10	29604	SH AO R B ER D	6	3.4e-05	1	0.5184438824653625	0.5184438824653625	0.48155611753463745	0.736904501914978	0.36837658286094666	1.2672114372253418	1	SH AO R B ER D	1	SH AO R B ER D	0	P AH T AO F IY	1	SH AO R B ER D	1	SH AO R B ER D	1	SH AO R B ER D	0	P AH T AO F IY	1	SH AO R B ER D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29177	shoreline	10	29605	SH AO R L AY N	6	3.4e-05	1	0.5583122372627258	0.5583122372627258	0.44168776273727417	0.817157506942749	0.15157723426818848	1.6439522504806519	1	SH AO R L AY N	1	SH AO R L AY N	0	S IY W AO K ER	1	SH AO R L AY N	1	SH AO R L AY N	1	SH AO R L AY N	0	S IY W AO K ER	1	SH AO R L AY N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29178	shoreward	10	29606	SH AO R W ER D	6	3.4e-05	1	0.5215160250663757	0.5215160250663757	0.47848397493362427	0.7430586814880371	0.35195913910865784	1.2666280269622803	1	SH AO R W ER D	1	SH AO R W ER D	0	M OW G AH L Z IY	1	SH AO R W ER D	1	SH AO R W ER D	1	SH AO R W ER D	0	M OW G AH L Z IY	1	SH AO R W ER D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29179	shoring	10	29607	SH AO R IH NG	5	3.4e-05	1	0.5260800123214722	0.5260800123214722	0.47391998767852783	0.7522074580192566	0.27970758080482483	1.3302661180496216	1	SH AO R IH NG	1	SH AO R IH NG	0	S EH N SH ER IH	1	SH AO R IH NG	1	SH AO R IH NG	1	SH AO R IH NG	0	S EH N SH ER IH NG	1	SH AO R IH NG	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29180	shortage	10	29608	SH AO R T AH JH	6	3.4e-05	1	0.5328708291053772	0.5328708291053772	0.4671291708946228	0.7658365368843079	0.23523050546646118	1.494462251663208	1	SH AO R T AH JH	1	SH AO R T AH JH	0	HH AA R P AH T IH	1	SH AO R T AH JH	1	SH AO R T AH JH	1	SH AO R T AH JH	0	HH AA R P AH T IH JH	1	SH AO R T AH JH	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29181	shortcake	10	29609	SH AO R T K EY K	7	3.4e-05	1	0.5076960921287537	0.5076960921287537	0.49230390787124634	0.7153933644294739	0.3055956959724426	1.6033180952072144	1	SH AO R T K EY K	1	SH AO R T K EY K	0	F IY T F AH L	1	SH AO R T K EY K	1	SH AO R T K EY K	1	SH AO R T K EY K	0	F IY T F AH L	1	SH AO R T K EY K	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29182	shortchange	10	29610	SH AO R T CH EY N JH	8	3.4e-05	1	0.5305126309394836	0.5305126309394836	0.46948736906051636	0.7611011862754822	0.3042027950286865	1.518068552017212	1	SH AO R T CH EY N JH	1	SH AO R T CH EY N JH	0	K R EH CH	1	SH AO R T CH EY N JH	1	SH AO R T CH EY N JH	1	SH AO R T CH EY N JH	0	K R EH CH	1	SH AO R T CH EY N JH	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29183	shortcoming	10	29611	SH AO R T K AH M IH NG	9	3.4e-05	1	0.533743143081665	0.533743143081665	0.46625685691833496	0.7675889730453491	0.17853635549545288	1.641683578491211	1	SH AO R T K AH M IH NG	1	SH AO R T K AH M IH NG	0	K AW N T ER AH F AO R S	1	SH AO R T K AH M IH NG	1	SH AO R T K AH M IH NG	1	SH AO R T K AH M IH NG	0	K AW N T ER AH F AO R S	1	SH AO R T K AH M IH NG	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29184	shortcut	10	29612	SH AO R T K AH T	7	3.4e-05	1	0.5208839774131775	0.5208839774131775	0.4791160225868225	0.7417922019958496	0.2144145369529724	1.3289231061935425	1	SH AO R T K AH T	1	SH AO R T K AH T	0	L AO NG K AO R D	1	SH AO R T K AH T	1	SH AO R T K AH T	1	SH AO R T K AH T	0	L AO NG K AO R D	1	SH AO R T K AH T	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29185	shorten	10	29613	SH AO R T AH N	6	3.4e-05	1	0.5176814198493958	0.5176814198493958	0.48231858015060425	0.7353775501251221	0.12304884195327759	1.8621381521224976	1	SH AO R T AH N	1	SH AO R T AH N	0	L AO NG IH JH	1	SH AO R T AH N	1	SH AO R T AH N	1	SH AO R T AH N	0	L AO NG IH JH	1	SH AO R T AH N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29186	shortening	10	29614	SH AO R T AH N IH NG	8	3.4e-05	1	0.519349992275238	0.519349992275238	0.48065000772476196	0.7387194037437439	0.2653101086616516	1.2483515739440918	1	SH AO R T AH N IH NG	1	SH AO R T AH N IH NG	0	F AH L IH NG IH NG	1	SH AO R T AH N IH NG	1	SH AO R T AH N IH NG	1	SH AO R T AH N IH NG	0	F AH L IH NG IH NG	1	SH AO R T AH N IH NG	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29187	shortfall	10	29615	SH AO R T F AO L	7	3.4e-05	1	0.5308790802955627	0.5308790802955627	0.46912091970443726	0.7618368268013	0.2521659731864929	1.5517592430114746	1	SH AO R T F AO L	1	SH AO R T F AO L	0	SH IH V EH S T ER	1	SH AO R T F AO L	1	SH AO R T F AO L	1	SH AO R T F AO L	0	SH IH V EH S T ER	1	SH AO R T F AO L	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29188	shorthand	10	29616	SH AO R T HH AE N D	8	3.4e-05	1	0.5375516414642334	0.5375516414642334	0.4624483585357666	0.775244951248169	0.2713692784309387	1.2570604085922241	1	SH AO R T HH AE N D	1	SH AO R T HH AE N D	0	L EY G AH N	1	SH AO R T HH AE N D	1	SH AO R T HH AE N D	1	SH AO R T HH AE N D	0	L EY G AH N	1	SH AO R T HH AE N D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29189	shortness	10	29617	SH AO R T N AH S	7	3.4e-05	1	0.5032398104667664	0.5032398104667664	0.49676018953323364	0.7064796686172485	0.12801259756088257	3.040839433670044	1	SH AO R T N AH S	1	SH AO R T N AH S	0	S IH M P L EH K S	1	SH AO R T N AH S	1	SH AO R T N AH S	1	SH AO R T N AH S	0	S IH M P L EH K S AH N	1	SH AO R T N AH S	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29190	shortsighted	10	29618	SH AO R T S AY T IH D	9	3.4e-05	1	0.5286803841590881	0.5286803841590881	0.47131961584091187	0.7574238777160645	0.23476403951644897	1.9777095317840576	1	SH AO R T S AY T IH D	1	SH AO R T S AY T IH D	0	P R IY S EH P T IH D	1	SH AO R T S AY T IH D	1	SH AO R T S AY T IH D	1	SH AO R T S AY T IH D	0	P R IY S EH P T IH D	1	SH AO R T S AY T IH D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29191	shortstop	10	29619	SH AO R T S T AA P	8	3.4e-05	1	0.5193668007850647	0.5193668007850647	0.4806331992149353	0.7387529611587524	0.11835616827011108	2.383741855621338	1	SH AO R T S T AA P	1	SH AO R T S T AA P	0	SH EY K AA R	1	SH AO R T S T AA P	1	SH AO R T S T AA P	1	SH AO R T S T AA P	0	SH EY K AA R	1	SH AO R T S T AA P	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29192	shortwave	10	29620	SH AO R T W EY V	7	3.4e-05	1	0.5187273621559143	0.5187273621559143	0.4812726378440857	0.7374722957611084	0.23747479915618896	1.3494292497634888	1	SH AO R T W EY V	1	SH AO R T W EY V	0	B R IY N P EY P ER	1	SH AO R T W EY V	1	SH AO R T W EY V	1	SH AO R T W EY V	0	B R IY N P EY P ER	1	SH AO R T W EY V	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29193	shorty	10	29621	SH AO R T IY	5	3.4e-05	1	0.5004251003265381	0.5004251003265381	0.4995748996734619	0.7008501887321472	0.3631410002708435	1.8296639919281006	1	SH AO R T IY	1	SH AO R T IY	0	G IH T	1	SH AO R T IY	1	SH AO R T IY	1	SH AO R T IY	0	G IH T	1	SH AO R T IY	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29194	shoshone	10	29622	SH OW SH OW N IY	6	3.4e-05	1	0.5228834748268127	0.5228834748268127	0.47711652517318726	0.7457989454269409	0.17249000072479248	2.068188428878784	1	SH OW SH OW N IY	1	SH OW SH OW N IY	0	SH AH W IH N	1	SH OW SH OW N IY	1	SH OW SH OW N IY	1	SH OW SH OW N IY	0	SH AH W IH N	1	SH OW SH OW N IY	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29195	shotgun	10	29623	SH AA T G AH N	6	3.4e-05	1	0.5404230952262878	0.5404230952262878	0.45957690477371216	0.7810229659080505	0.20918774604797363	1.3458925485610962	1	SH AA T G AH N	1	SH AA T G AH N	0	SH AE T L AH T	1	SH AA T G AH N	1	SH AA T G AH N	1	SH AA T G AH N	0	SH AE T L AH T	1	SH AA T G AH N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29196	shout	10	29624	SH AW T	3	3.4e-05	1	0.5349776744842529	0.5349776744842529	0.46502232551574707	0.7700697779655457	0.23355835676193237	1.5780773162841797	1	SH AW T	1	SH AW T	0	G UW L	1	SH AW T	1	SH AW T	1	SH AW T	0	G UW L	1	SH AW T	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29197	shove	10	29625	SH AH V	3	3.4e-05	1	0.5130522847175598	0.5130522847175598	0.4869477152824402	0.7261104583740234	0.2208113670349121	2.5592288970947266	1	SH AH V	1	SH AH V	0	SH AH N	1	SH AH V	1	SH AH V	1	SH AH V	0	SH AH N	1	SH AH V	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29198	shovel	10	29626	SH AH V AH L	5	3.4e-05	1	0.5201064944267273	0.5201064944267273	0.4798935055732727	0.7402346730232239	0.29654619097709656	1.5825190544128418	1	SH AH V AH L	1	SH AH V AH L	0	SH T AH T	1	SH AH V AH L	1	SH AH V AH L	1	SH AH V AH L	0	SH T AH T	1	SH AH V AH L	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29199	showa	10	29627	SH OW AH	3	3.4e-05	1	0.4948236048221588	0.4948236048221588	0.5051763951778412	0.68964684009552	0.33385372161865234	1.484553337097168	1	SH OW AH	1	SH OW AH	0	SH IH P HH	1	SH OW AH	1	SH OW AH	1	SH OW AH	0	SH IH P HH AA R T	1	SH OW AH	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29200	showbiz	10	29628	SH OW B IH Z	5	3.4e-05	1	0.4999106824398041	0.4999106824398041	0.5000893175601959	0.6998213529586792	0.22340330481529236	1.9047095775604248	1	SH OW B IH Z	1	SH OW B IH Z	0	G EY T IH NG	1	SH OW B IH Z	1	SH OW B IH Z	1	SH OW B IH Z	0	G EY T IH NG	1	SH OW B IH Z	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29201	showboat	10	29629	SH OW B OW T	5	3.4e-05	1	0.4584140181541443	0.4584140181541443	0.5415859818458557	0.6166354417800903	0.21739324927330017	4.538275241851807	1	SH OW B OW T	1	SH OW B OW T	0	SH IH SH M AA R	1	SH OW B OW T	1	SH OW B OW T	1	SH OW B OW T	0	SH IH SH M AA R K	1	SH OW B OW T	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29202	showdown	10	29630	SH OW D AW N	5	3.4e-05	1	0.5409001111984253	0.5409001111984253	0.4590998888015747	0.7819834351539612	0.33889704942703247	1.1015472412109375	1	SH OW D AW N	1	SH OW D AW N	0	SH OW IY	1	SH OW D AW N	1	SH OW D AW N	1	SH OW D AW N	0	SH OW IY	1	SH OW D AW N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29203	showgirl	10	29631	SH OW G ER L	5	3.4e-05	1	0.5359081029891968	0.5359081029891968	0.4640918970108032	0.7719400525093079	0.37709251046180725	1.1137983798980713	1	SH OW G ER L	1	SH OW G ER L	0	SH OW L S EY ER	1	SH OW G ER L	1	SH OW G ER L	1	SH OW G ER L	0	SH OW L S EY ER	1	SH OW G ER L	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29204	showman	10	29632	SH OW M AH N	5	3.4e-05	1	0.5227848291397095	0.5227848291397095	0.4772151708602905	0.745601236820221	0.28990086913108826	1.4537607431411743	1	SH OW M AH N	1	SH OW M AH N	1	SH OW M AH N	1	SH OW M AH N	1	SH OW M AH N	1	SH OW M AH N	1	SH OW M AH N	1	SH OW M AH N	BOTH_CORRECT	BOTH_CORRECT
29205	showmanship	10	29633	SH OW M AH N SH IH P	8	3.4e-05	1	0.5470792651176453	0.5470792651176453	0.45292073488235474	0.7944383025169373	0.2147471308708191	1.6086952686309814	1	SH OW M AH N SH IH P	1	SH OW M AH N SH IH P	0	F AH B IY	1	SH OW M AH N SH IH P	1	SH OW M AH N SH IH P	1	SH OW M AH N SH IH P	0	F AH B IY	1	SH OW M AH N SH IH P	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29206	showpiece	10	29634	SH OW P IY S	5	3.4e-05	1	0.5200669765472412	0.5200669765472412	0.4799330234527588	0.7401555180549622	0.3471817970275879	1.260648488998413	1	SH OW P IY S	1	SH OW P IY S	0	G IH G AH M	1	SH OW P IY S	1	SH OW P IY S	1	SH OW P IY S	0	G IH G AH M	1	SH OW P IY S	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29207	showplace	10	29635	SH OW P L EY S	6	3.4e-05	1	0.5195342898368835	0.5195342898368835	0.48046571016311646	0.7390884160995483	0.39250022172927856	1.5256685018539429	1	SH OW P L EY S	1	SH OW P L EY S	0	G AW S W IH L	1	SH OW P L EY S	1	SH OW P L EY S	1	SH OW P L EY S	0	G AW S W IH L	1	SH OW P L EY S	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29208	showroom	10	29636	SH OW R UH M	5	3.4e-05	1	0.5281447172164917	0.5281447172164917	0.4718552827835083	0.7563489675521851	0.20795124769210815	1.731307029724121	1	SH OW R UH M	1	SH OW R UH M	1	SH OW R UH M	1	SH OW R UH M	1	SH OW R UH M	1	SH OW R UH M	1	SH OW R UH M	1	SH OW R UH M	BOTH_CORRECT	BOTH_CORRECT
29209	showtime	10	29637	SH OW T AY M	5	3.4e-05	1	0.5541879534721375	0.5541879534721375	0.44581204652786255	0.8088032007217407	0.21260839700698853	1.1053502559661865	1	SH OW T AY M	1	SH OW T AY M	0	SH AA T W IY T	1	SH OW T AY M	1	SH OW T AY M	1	SH OW T AY M	0	SH AA T W IY T	1	SH OW T AY M	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29210	showy	10	29638	SH OW IY	3	3.4e-05	1	0.5343762636184692	0.5343762636184692	0.46562373638153076	0.7688611745834351	0.25486767292022705	1.4720972776412964	1	SH OW IY	1	SH OW IY	0	M AE T IH	1	SH OW IY	1	SH OW IY	1	SH OW IY	0	M AE T IH SH AH S	1	SH OW IY	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29211	shrank	10	29639	SH R AE NG K	5	3.4e-05	1	0.4894987642765045	0.4894987642765045	0.5105012357234955	0.6789944171905518	0.13400012254714966	4.367208480834961	1	SH R AE NG K	1	SH R AE NG K	1	SH R AE NG K	1	SH R AE NG K	1	SH R AE NG K	1	SH R AE NG K	1	SH R AE NG K	1	SH R AE NG K	BOTH_CORRECT	BOTH_CORRECT
29212	shrapnel	10	29640	SH R AE P N AH L	7	3.4e-05	1	0.5388316512107849	0.5388316512107849	0.4611683487892151	0.7778200507164001	0.25488752126693726	1.2436466217041016	1	SH R AE P N AH L	1	SH R AE P N AH L	0	SH AA P T IH N	1	SH R AE P N AH L	1	SH R AE P N AH L	1	SH R AE P N AH L	0	SH AA P T IH N	1	SH R AE P N AH L	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29213	shred	10	29641	SH R EH D	4	3.4e-05	1	0.512854278087616	0.512854278087616	0.48714572191238403	0.7257142663002014	0.23030748963356018	1.5442384481430054	1	SH R EH D	1	SH R EH D	0	S IH N K W	1	SH R EH D	1	SH R EH D	1	SH R EH D	0	S IH N K W IH N	1	SH R EH D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29214	shredded	10	29642	SH R EH D IH D	6	3.4e-05	1	0.5448375940322876	0.5448375940322876	0.4551624059677124	0.7899167537689209	0.2745260000228882	1.2542197704315186	1	SH R EH D IH D	1	SH R EH D IH D	0	SH R IH N Z	1	SH R EH D IH D	1	SH R EH D IH D	1	SH R EH D IH D	0	SH R IH N Z	1	SH R EH D IH D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29215	shredder	10	29643	SH R EH D ER	5	3.4e-05	1	0.5149498581886292	0.5149498581886292	0.48505014181137085	0.7299086451530457	0.2996070683002472	1.3722269535064697	1	SH R EH D ER	1	SH R EH D ER	0	R AH JH IH NG	1	SH R EH D ER	1	SH R EH D ER	1	SH R EH D ER	0	R AH JH IH NG	1	SH R EH D ER	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29216	shredding	10	29644	SH R EH D IH NG	6	3.4e-05	1	0.5080636143684387	0.5080636143684387	0.4919363856315613	0.7161286473274231	0.24547439813613892	1.4498558044433594	1	SH R EH D IH NG	1	SH R EH D IH NG	0	G R EY D IH NG	1	SH R EH D IH NG	1	SH R EH D IH NG	1	SH R EH D IH NG	0	G R EY D IH NG	1	SH R EH D IH NG	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29217	shrek	10	29645	SH R EH K	4	3.4e-05	1	0.4892289340496063	0.4892289340496063	0.5107710659503937	0.6784545183181763	0.27076274156570435	2.343759536743164	1	SH R EH K	1	SH R EH K	0	HH AA R K	1	SH R EH K	1	SH R EH K	1	SH R EH K	0	HH AA R K	1	SH R EH K	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29218	shreveport	10	29646	SH R IY V P AO R T	8	3.4e-05	1	0.5194398164749146	0.5194398164749146	0.48056018352508545	0.738899290561676	0.2173553705215454	1.7677581310272217	1	SH R IY V P AO R T	1	SH R IY V P AO R T	0	R IH V AH S T AO R IY	1	SH R IY V P AO R T	1	SH R IY V P AO R T	1	SH R IY V P AO R T	0	R IH V AH S T AO R IY	1	SH R IY V P AO R T	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29219	shrewd	10	29647	SH R UW D	4	3.4e-05	1	0.5154969096183777	0.5154969096183777	0.4845030903816223	0.7310037016868591	0.1331140398979187	4.2421722412109375	1	SH R UW D	1	SH R UW D	0	SH R UW D AH	1	SH R UW D	1	SH R UW D	1	SH R UW D	0	SH R UW D AH N T	1	SH R UW D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29220	shrewdness	10	29648	SH R UW D N AH S	7	3.4e-05	1	0.5510452389717102	0.5510452389717102	0.4489547610282898	0.8024473786354065	0.30563488602638245	1.278867483139038	1	SH R UW D N AH S	1	SH R UW D N AH S	0	K AH N T EY SH AH N	1	SH R UW D N AH S	1	SH R UW D N AH S	1	SH R UW D N AH S	0	K AH N T EY SH AH N	1	SH R UW D N AH S	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29221	shrewsbury	10	29649	SH R UW Z B EH R IY	8	3.4e-05	1	0.5676340460777283	0.5676340460777283	0.43236595392227173	0.836102306842804	0.16486871242523193	2.036566734313965	1	SH R UW Z B EH R IY	1	SH R UW Z B EH R IY	0	SH EH R IH K AH N	1	SH R UW Z B EH R IY	1	SH R UW Z B EH R IY	1	SH R UW Z B EH R IY	0	SH EH R IH K AH N	1	SH R UW Z B EH R IY	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29222	shriek	10	29650	SH R IY K	4	3.4e-05	1	0.5102525353431702	0.5102525353431702	0.48974746465682983	0.7205079197883606	0.20137053728103638	3.2769839763641357	1	SH R IY K	1	SH R IY K	0	R IH L R OY	1	SH R IY K	1	SH R IY K	1	SH R IY K	0	R IH L R OY	1	SH R IY K	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29223	shrift	10	29651	SH R IH F T	5	3.4e-05	1	0.4957318603992462	0.4957318603992462	0.5042681396007538	0.6914634704589844	0.31916138529777527	2.049241781234741	1	SH R IH F T	1	SH R IH F T	0	L AH M IH T	1	SH R IH F T	1	SH R IH F T	1	SH R IH F T	0	L AH M IH T	1	SH R IH F T	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29224	shrill	10	29652	SH R IH L	4	3.4e-05	1	0.5463188290596008	0.5463188290596008	0.45368117094039917	0.7929040789604187	0.2612398862838745	1.5712629556655884	1	SH R IH L	1	SH R IH L	0	K R OW S	1	SH R IH L	1	SH R IH L	1	SH R IH L	0	K R OW S	1	SH R IH L	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29225	shrimp	10	29653	SH R IH M P	5	3.4e-05	1	0.5491799116134644	0.5491799116134644	0.45082008838653564	0.7986788749694824	0.1735277771949768	2.8038651943206787	1	SH R IH M P	1	SH R IH M P	0	B IH L F	1	SH R IH M P	1	SH R IH M P	1	SH R IH M P	0	B IH L F	1	SH R IH M P	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29226	shrine	10	29654	SH R AY N	4	3.4e-05	1	0.5161914229393005	0.5161914229393005	0.48380857706069946	0.7323940992355347	0.19754678010940552	1.7986506223678589	1	SH R AY N	1	SH R AY N	0	SH R EH R AH	1	SH R AY N	1	SH R AY N	1	SH R AY N	0	SH R EH R AH	1	SH R AY N	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29227	shriner	10	29655	SH R AY N ER	5	3.4e-05	1	0.5159319639205933	0.5159319639205933	0.48406803607940674	0.7318746447563171	0.4269905090332031	1.2336680889129639	1	SH R AY N ER	1	SH R AY N ER	0	K AE N T AH N	1	SH R AY N ER	1	SH R AY N ER	1	SH R AY N ER	0	K AE N T AH N	1	SH R AY N ER	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29228	shrink	10	29656	SH R IH NG K	5	3.4e-05	1	0.5417110919952393	0.5417110919952393	0.45828890800476074	0.7836164832115173	0.22952431440353394	1.415517807006836	1	SH R IH NG K	1	SH R IH NG K	1	SH R IH NG K	1	SH R IH NG K	1	SH R IH NG K	1	SH R IH NG K	1	SH R IH NG K	1	SH R IH NG K	BOTH_CORRECT	BOTH_CORRECT
29229	shrinkage	10	29657	SH R IH NG K IH JH	7	3.4e-05	1	0.5476858019828796	0.5476858019828796	0.45231419801712036	0.7956623435020447	0.3202352225780487	1.136667013168335	1	SH R IH NG K IH JH	1	SH R IH NG K IH JH	0	SH R IH NG K SH AH N	1	SH R IH NG K IH JH	1	SH R IH NG K IH JH	1	SH R IH NG K IH JH	0	SH R IH NG K SH AH N	1	SH R IH NG K IH JH	WM_ONLY_CORRECT	WM_ONLY_CORRECT
29230	shrinking	10	29658	SH R IH NG K IH NG	7	3.4e-05	1	0.5246221423149109	0.5246221423149109	0.4753778576850891	0.7492840886116028	0.15014439821243286	2.4532947540283203	1	SH R IH NG K IH NG	1	SH R IH NG K IH NG	0	SH R IY M AW N	1	SH R IH NG K IH NG	1	SH R IH NG K IH NG	1	SH R IH NG K IH NG	0	SH R IY M AW N	1	SH R IH NG K IH NG	WM_ONLY_CORRECT	WM_ONLY_CORRECT
