item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
25012	outlying	10	25355	AW T L AY IH NG	6	3.9e-05	1	0.5258879661560059	0.5258879661560059	0.47411203384399414	0.7518222332000732	0.2370554804801941	1.5793187618255615	1	AW T L AY IH NG	1	AW T L AY IH NG	1	AW T L AY IH NG	1	AW T L AY IH NG	1	AW T L AY IH NG	1	AW T L AY IH NG	1	AW T L AY IH NG	1	AW T L AY IH NG	BOTH_CORRECT	BOTH_CORRECT
25013	outman	10	25356	AW T M AH N	5	3.9e-05	1	0.50663161277771	0.50663161277771	0.49336838722229004	0.713263988494873	0.2983545660972595	2.1150705814361572	1	AW T M AH N	1	AW T M AH N	1	AW T M AH N	1	AW T M AH N	1	AW T M AH N	1	AW T M AH N	1	AW T M AH N	1	AW T M AH N	BOTH_CORRECT	BOTH_CORRECT
25014	outmaneuver	10	25357	AW T M AH N UW V ER	8	3.9e-05	1	0.5077964663505554	0.5077964663505554	0.4922035336494446	0.7155942320823669	0.11577630043029785	4.343347549438477	1	AW T M AH N UW V ER	1	AW T M AH N UW V ER	1	AW T M AH N UW V ER	1	AW T M AH N UW V ER	1	AW T M AH N UW V ER	1	AW T M AH N UW V ER	1	AW T M AH N UW V ER	1	AW T M AH N UW V ER	BOTH_CORRECT	BOTH_CORRECT
25015	outmoded	10	25358	AW T M OW D IH D	7	3.9e-05	1	0.5312096476554871	0.5312096476554871	0.46879035234451294	0.762500524520874	0.2783365845680237	1.436570644378662	1	AW T M OW D IH D	1	AW T M OW D IH D	1	AW T M OW D IH D	1	AW T M OW D IH D	1	AW T M OW D IH D	1	AW T M OW D IH D	1	AW T M OW D IH D	1	AW T M OW D IH D	BOTH_CORRECT	BOTH_CORRECT
25016	outnumber	10	25359	AW T N AH M B ER	7	3.9e-05	1	0.5669239163398743	0.5669239163398743	0.43307608366012573	0.8346558809280396	0.4398415684700012	0.9278554916381836	1	AW T N AH M B ER	1	AW T N AH M B ER	1	AW T N AH M B ER	1	AW T N AH M B ER	1	AW T N AH M B ER	1	AW T N AH M B ER	1	AW T N AH M B ER	1	AW T N AH M B ER	BOTH_CORRECT	BOTH_CORRECT
25017	outpace	10	25360	AW T P EY S	5	3.9e-05	1	0.5435782074928284	0.5435782074928284	0.45642179250717163	0.787378191947937	0.1801038384437561	1.3027763366699219	1	AW T P EY S	1	AW T P EY S	1	AW T P EY S	1	AW T P EY S	1	AW T P EY S	1	AW T P EY S	1	AW T P EY S	1	AW T P EY S	BOTH_CORRECT	BOTH_CORRECT
25018	outpatient	10	25361	AW T P EY SH AH N T	8	3.9e-05	1	0.549854576587677	0.549854576587677	0.450145423412323	0.8000416159629822	0.2025631070137024	1.9126830101013184	1	AW T P EY SH AH N T	1	AW T P EY SH AH N T	1	AW T P EY SH AH N T	1	AW T P EY SH AH N T	1	AW T P EY SH AH N T	1	AW T P EY SH AH N T	1	AW T P EY SH AH N T	1	AW T P EY SH AH N T	BOTH_CORRECT	BOTH_CORRECT
25019	outperform	10	25362	AW T P ER F AO R M	8	3.9e-05	1	0.5199148654937744	0.5199148654937744	0.4800851345062256	0.7398508191108704	0.3007660210132599	1.163418173789978	1	AW T P ER F AO R M	1	AW T P ER F AO R M	0	AA R P AH L	1	AW T P ER F AO R M	1	AW T P ER F AO R M	1	AW T P ER F AO R M	0	AA R P AH L	1	AW T P ER F AO R M	WM_ONLY_CORRECT	WM_ONLY_CORRECT
25020	outpost	10	25363	AW T P OW S T	6	3.9e-05	1	0.542807936668396	0.542807936668396	0.457192063331604	0.7858260273933411	0.3250928521156311	1.0886329412460327	1	AW T P OW S T	1	AW T P OW S T	1	AW T P OW S T	1	AW T P OW S T	1	AW T P OW S T	1	AW T P OW S T	1	AW T P OW S T	1	AW T P OW S T	BOTH_CORRECT	BOTH_CORRECT
25021	outpouring	10	25365	AW T P AO R IH NG	7	3.9e-05	1	0.5134017467498779	0.5134017467498779	0.48659825325012207	0.7268099188804626	0.27080151438713074	1.6660443544387817	1	AW T P AO R IH NG	1	AW T P AO R IH NG	0	AH V IH R IY AH N	1	AW T P AO R IH NG	1	AW T P AO R IH NG	1	AW T P AO R IH NG	0	AH V IH R IY AH N	1	AW T P AO R IH NG	WM_ONLY_CORRECT	WM_ONLY_CORRECT
25022	outrage	10	25366	AW T R EY JH	5	3.9e-05	1	0.5371960401535034	0.5371960401535034	0.4628039598464966	0.774529755115509	0.09666681289672852	3.5941381454467773	1	AW T R EY JH	1	AW T R EY JH	1	AW T R EY JH	1	AW T R EY JH	1	AW T R EY JH	1	AW T R EY JH	1	AW T R EY JH	1	AW T R EY JH	BOTH_CORRECT	BOTH_CORRECT
25023	outrageous	10	25367	AW T R EY JH AH S	7	3.9e-05	1	0.5683005452156067	0.5683005452156067	0.4316994547843933	0.8374603390693665	0.16799330711364746	1.8876266479492188	1	AW T R EY JH AH S	1	AW T R EY JH AH S	1	AW T R EY JH AH S	1	AW T R EY JH AH S	1	AW T R EY JH AH S	1	AW T R EY JH AH S	1	AW T R EY JH AH S	1	AW T R EY JH AH S	BOTH_CORRECT	BOTH_CORRECT
25024	outran	10	25368	AW T R AE N	5	3.9e-05	1	0.5023010969161987	0.5023010969161987	0.49769890308380127	0.7046022415161133	0.32574620842933655	1.7177526950836182	1	AW T R AE N	1	AW T R AE N	1	AW T R AE N	1	AW T R AE N	1	AW T R AE N	1	AW T R AE N	1	AW T R AE N	1	AW T R AE N	BOTH_CORRECT	BOTH_CORRECT
25025	outrider	10	25369	AW T R AY D ER	6	3.9e-05	1	0.5101405382156372	0.5101405382156372	0.4898594617843628	0.7202838659286499	0.38315650820732117	1.500622272491455	1	AW T R AY D ER	1	AW T R AY D ER	1	AW T R AY D ER	1	AW T R AY D ER	1	AW T R AY D ER	1	AW T R AY D ER	1	AW T R AY D ER	1	AW T R AY D ER	BOTH_CORRECT	BOTH_CORRECT
25026	outrigger	10	25370	AW T R IH G ER	6	3.9e-05	1	0.5049689412117004	0.5049689412117004	0.49503105878829956	0.7099382281303406	0.31864112615585327	1.4970324039459229	1	AW T R IH G ER	1	AW T R IH G ER	1	AW T R IH G ER	1	AW T R IH G ER	1	AW T R IH G ER	1	AW T R IH G ER	1	AW T R IH G ER	1	AW T R IH G ER	BOTH_CORRECT	BOTH_CORRECT
25027	outright	10	25371	AW T R AY T	5	3.9e-05	1	0.49630120396614075	0.49630120396614075	0.5036987960338593	0.692602276802063	0.2686747610569	3.012366771697998	1	AW T R AY T	1	AW T R AY T	0	AW T S	1	AW T R AY T	1	AW T R AY T	1	AW T R AY T	0	AW T S	1	AW T R AY T	WM_ONLY_CORRECT	WM_ONLY_CORRECT
25028	outrun	10	25372	AW T R AH N	5	3.9e-05	1	0.5160530805587769	0.5160530805587769	0.48394691944122314	0.732117235660553	0.24921450018882751	1.62127685546875	1	AW T R AH N	1	AW T R AH N	1	AW T R AH N	1	AW T R AH N	1	AW T R AH N	1	AW T R AH N	1	AW T R AH N	1	AW T R AH N	BOTH_CORRECT	BOTH_CORRECT
25029	outrunning	10	25373	AW T R AH N IH NG	7	3.9e-05	1	0.5107976794242859	0.5107976794242859	0.4892023205757141	0.7215986847877502	0.26380911469459534	1.7812316417694092	1	AW T R AH N IH NG	1	AW T R AH N IH NG	1	AW T R AH N IH NG	1	AW T R AH N IH NG	1	AW T R AH N IH NG	1	AW T R AH N IH NG	1	AW T R AH N IH NG	1	AW T R AH N IH NG	BOTH_CORRECT	BOTH_CORRECT
25030	outscore	10	25374	AW T S K AO R	6	3.9e-05	1	0.5154593586921692	0.5154593586921692	0.4845406413078308	0.7309285402297974	0.28654828667640686	1.8309619426727295	1	AW T S K AO R	1	AW T S K AO R	1	AW T S K AO R	1	AW T S K AO R	1	AW T S K AO R	1	AW T S K AO R	1	AW T S K AO R	1	AW T S K AO R	BOTH_CORRECT	BOTH_CORRECT
25031	outsell	10	25375	AW T S EH L	5	3.9e-05	1	0.5074697136878967	0.5074697136878967	0.49253028631210327	0.7149404883384705	0.312396764755249	1.691928744316101	1	AW T S EH L	1	AW T S EH L	1	AW T S EH L	1	AW T S EH L	1	AW T S EH L	1	AW T S EH L	1	AW T S EH L	1	AW T S EH L	BOTH_CORRECT	BOTH_CORRECT
25032	outset	10	25376	AW T S EH T	5	3.9e-05	1	0.514893651008606	0.514893651008606	0.48510634899139404	0.7297960519790649	0.2820502817630768	1.69779372215271	1	AW T S EH T	1	AW T S EH T	1	AW T S EH T	1	AW T S EH T	1	AW T S EH T	1	AW T S EH T	1	AW T S EH T	1	AW T S EH T	BOTH_CORRECT	BOTH_CORRECT
25033	outshine	10	25377	AW CH AY N	4	3.9e-05	1	0.5233213305473328	0.5233213305473328	0.47667866945266724	0.7466765642166138	0.25730788707733154	2.377969741821289	1	AW CH AY N	1	AW CH AY N	1	AW CH AY N	1	AW CH AY N	1	AW CH AY N	1	AW CH AY N	1	AW CH AY N	1	AW CH AY N	BOTH_CORRECT	BOTH_CORRECT
25034	outshone	10	25378	AW T SH OW N	5	3.9e-05	1	0.5222429037094116	0.5222429037094116	0.4777570962905884	0.7445151805877686	0.31268003582954407	1.2910072803497314	1	AW T SH OW N	1	AW T SH OW N	1	AW T SH OW N	1	AW T SH OW N	1	AW T SH OW N	1	AW T SH OW N	1	AW T SH OW N	1	AW T SH OW N	BOTH_CORRECT	BOTH_CORRECT
25035	outsider	10	25379	AW T S AY D ER	6	3.9e-05	1	0.5307639837265015	0.5307639837265015	0.46923601627349854	0.7616057395935059	0.33887672424316406	1.1911464929580688	1	AW T S AY D ER	1	AW T S AY D ER	1	AW T S AY D ER	1	AW T S AY D ER	1	AW T S AY D ER	1	AW T S AY D ER	1	AW T S AY D ER	1	AW T S AY D ER	BOTH_CORRECT	BOTH_CORRECT
25036	outsize	10	25380	AW T S AY Z	5	3.9e-05	1	0.5282359719276428	0.5282359719276428	0.4717640280723572	0.7565320730209351	0.33449527621269226	1.4309345483779907	1	AW T S AY Z	1	AW T S AY Z	1	AW T S AY Z	1	AW T S AY Z	1	AW T S AY Z	1	AW T S AY Z	1	AW T S AY Z	1	AW T S AY Z	BOTH_CORRECT	BOTH_CORRECT
25037	outskirt	10	25381	AW T S K ER T	6	3.9e-05	1	0.506036102771759	0.506036102771759	0.49396389722824097	0.7120727896690369	0.31872865557670593	1.8423420190811157	1	AW T S K ER T	1	AW T S K ER T	1	AW T S K ER T	1	AW T S K ER T	1	AW T S K ER T	1	AW T S K ER T	1	AW T S K ER T	1	AW T S K ER T	BOTH_CORRECT	BOTH_CORRECT
25038	outsmart	10	25382	AW T S M AA R T	7	3.9e-05	1	0.5198435187339783	0.5198435187339783	0.48015648126602173	0.7397078275680542	0.11891597509384155	3.257826566696167	1	AW T S M AA R T	1	AW T S M AA R T	1	AW T S M AA R T	1	AW T S M AA R T	1	AW T S M AA R T	1	AW T S M AA R T	1	AW T S M AA R T	1	AW T S M AA R T	BOTH_CORRECT	BOTH_CORRECT
25039	outsold	10	25383	AW T S OW L D	6	3.9e-05	1	0.5060545802116394	0.5060545802116394	0.4939454197883606	0.7121098041534424	0.22696822881698608	1.5887432098388672	1	AW T S OW L D	1	AW T S OW L D	0	M IY D IY Z	1	AW T S OW L D	1	AW T S OW L D	1	AW T S OW L D	0	M IY D IY Z	1	AW T S OW L D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
25040	outsource	10	25384	AW T S AO R S	6	3.9e-05	1	0.5319991707801819	0.5319991707801819	0.4680008292198181	0.7640858888626099	0.14321696758270264	1.5127407312393188	1	AW T S AO R S	1	AW T S AO R S	0	AO T OW B EY K	1	AW T S AO R S	1	AW T S AO R S	1	AW T S AO R S	0	AO T OW B EY K	1	AW T S AO R S	WM_ONLY_CORRECT	WM_ONLY_CORRECT
25041	outspend	10	25385	AW T S P EH N D	7	3.9e-05	1	0.5157721638679504	0.5157721638679504	0.48422783613204956	0.7315547466278076	0.20415139198303223	1.645229697227478	1	AW T S P EH N D	1	AW T S P EH N D	1	AW T S P EH N D	1	AW T S P EH N D	1	AW T S P EH N D	1	AW T S P EH N D	1	AW T S P EH N D	1	AW T S P EH N D	BOTH_CORRECT	BOTH_CORRECT
25042	outspent	10	25386	AW T S P EH N T	7	3.9e-05	1	0.5193890333175659	0.5193890333175659	0.4806109666824341	0.7387974858283997	0.2647777497768402	1.2309539318084717	1	AW T S P EH N T	1	AW T S P EH N T	1	AW T S P EH N T	1	AW T S P EH N T	1	AW T S P EH N T	1	AW T S P EH N T	1	AW T S P EH N T	1	AW T S P EH N T	BOTH_CORRECT	BOTH_CORRECT
25043	outspoken	10	25387	AW T S P OW K AH N	8	3.9e-05	1	0.557378888130188	0.557378888130188	0.442621111869812	0.8152655363082886	0.2716940641403198	1.361595630645752	1	AW T S P OW K AH N	1	AW T S P OW K AH N	1	AW T S P OW K AH N	1	AW T S P OW K AH N	1	AW T S P OW K AH N	1	AW T S P OW K AH N	1	AW T S P OW K AH N	1	AW T S P OW K AH N	BOTH_CORRECT	BOTH_CORRECT
25044	outstrip	10	25389	AW T S T R IH P	7	3.9e-05	1	0.5342814922332764	0.5342814922332764	0.46571850776672363	0.7686706781387329	0.07495415210723877	2.483476400375366	1	AW T S T R IH P	1	AW T S T R IH P	1	AW T S T R IH P	1	AW T S T R IH P	1	AW T S T R IH P	1	AW T S T R IH P	1	AW T S T R IH P	1	AW T S T R IH P	BOTH_CORRECT	BOTH_CORRECT
25045	outstripped	10	25390	AW T S T R IH P T	8	3.9e-05	1	0.5427106618881226	0.5427106618881226	0.45728933811187744	0.7856300473213196	0.11194640398025513	1.8005529642105103	1	AW T S T R IH P T	1	AW T S T R IH P T	1	AW T S T R IH P T	1	AW T S T R IH P T	1	AW T S T R IH P T	1	AW T S T R IH P T	1	AW T S T R IH P T	1	AW T S T R IH P T	BOTH_CORRECT	BOTH_CORRECT
25046	outstripping	10	25391	AW T S T R IH P IH NG	9	3.9e-05	1	0.5376140475273132	0.5376140475273132	0.46238595247268677	0.7753704786300659	0.04879021644592285	2.1888482570648193	1	AW T S T R IH P IH NG	1	AW T S T R IH P IH NG	1	AW T S T R IH P IH NG	1	AW T S T R IH P IH NG	1	AW T S T R IH P IH NG	1	AW T S T R IH P IH NG	1	AW T S T R IH P IH NG	1	AW T S T R IH P IH NG	BOTH_CORRECT	BOTH_CORRECT
25047	outta	10	25392	UW T AH	3	3.9e-05	1	0.4840676784515381	0.4840676784515381	0.5159323215484619	0.6681245565414429	0.1754492223262787	3.6021478176116943	1	UW T AH	1	UW T AH	1	UW T AH	1	UW T AH	1	UW T AH	1	UW T AH	1	UW T AH	1	UW T AH	BOTH_CORRECT	BOTH_CORRECT
25048	outtake	10	25393	AW T T EY K	5	3.9e-05	1	0.4968308210372925	0.4968308210372925	0.5031691789627075	0.6936615705490112	0.332716166973114	2.302260637283325	1	AW T T EY K	1	AW T T EY K	1	AW T T EY K	1	AW T T EY K	1	AW T T EY K	1	AW T T EY K	1	AW T T EY K	1	AW T T EY K	BOTH_CORRECT	BOTH_CORRECT
25049	outvote	10	25394	AW T V OW T	5	3.9e-05	1	0.5088486075401306	0.5088486075401306	0.4911513924598694	0.7176990509033203	0.322373628616333	1.9194260835647583	1	AW T V OW T	1	AW T V OW T	0	AW T D AA K S	1	AW T V OW T	1	AW T V OW T	1	AW T V OW T	0	AW T D AA K S	1	AW T V OW T	WM_ONLY_CORRECT	WM_ONLY_CORRECT
25050	outward	10	25395	AW T W ER D	5	3.9e-05	1	0.5177379846572876	0.5177379846572876	0.4822620153427124	0.7354907989501953	0.18139636516571045	1.6471859216690063	1	AW T W ER D	1	AW T W ER D	1	AW T W ER D	1	AW T W ER D	1	AW T W ER D	1	AW T W ER D	1	AW T W ER D	1	AW T W ER D	BOTH_CORRECT	BOTH_CORRECT
25051	outweigh	10	25396	AW T W EY	4	3.9e-05	1	0.496964693069458	0.496964693069458	0.503035306930542	0.6939293146133423	0.10113054513931274	4.178946018218994	1	AW T W EY	1	AW T W EY	1	AW T W EY	1	AW T W EY	1	AW T W EY	1	AW T W EY	1	AW T W EY	1	AW T W EY	BOTH_CORRECT	BOTH_CORRECT
25052	outweighs	10	25397	AW T W EY Z	5	3.9e-05	1	0.5113674998283386	0.5113674998283386	0.4886325001716614	0.7227389216423035	0.13022029399871826	2.328044891357422	1	AW T W EY Z	1	AW T W EY Z	1	AW T W EY Z	1	AW T W EY Z	1	AW T W EY Z	1	AW T W EY Z	1	AW T W EY Z	1	AW T W EY Z	BOTH_CORRECT	BOTH_CORRECT
25053	outwit	10	25398	AW T W IH T	5	3.9e-05	1	0.5319598913192749	0.5319598913192749	0.4680401086807251	0.764007031917572	0.18817776441574097	1.895848274230957	1	AW T W IH T	1	AW T W IH T	1	AW T W IH T	1	AW T W IH T	1	AW T W IH T	1	AW T W IH T	1	AW T W IH T	1	AW T W IH T	BOTH_CORRECT	BOTH_CORRECT
25054	outwitted	10	25399	AW T W IH T IH D	7	3.9e-05	1	0.5140946507453918	0.5140946507453918	0.48590534925460815	0.7281967997550964	0.23848381638526917	1.8832229375839233	1	AW T W IH T IH D	1	AW T W IH T IH D	1	AW T W IH T IH D	1	AW T W IH T IH D	1	AW T W IH T IH D	1	AW T W IH T IH D	1	AW T W IH T IH D	1	AW T W IH T IH D	BOTH_CORRECT	BOTH_CORRECT
25055	outwitting	10	25400	AW T W IH T IH NG	7	3.9e-05	1	0.5011456608772278	0.5011456608772278	0.4988543391227722	0.7022913694381714	0.21019476652145386	2.2002580165863037	1	AW T W IH T IH NG	1	AW T W IH T IH NG	1	AW T W IH T IH NG	1	AW T W IH T IH NG	1	AW T W IH T IH NG	1	AW T W IH T IH NG	1	AW T W IH T IH NG	1	AW T W IH T IH NG	BOTH_CORRECT	BOTH_CORRECT
25056	ova	10	25401	OW V AH	3	3.9e-05	1	0.504125714302063	0.504125714302063	0.495874285697937	0.7082516551017761	0.2806661128997803	1.6898757219314575	1	OW V AH	1	OW V AH	1	OW V AH	1	OW V AH	1	OW V AH	1	OW V AH	1	OW V AH	1	OW V AH	BOTH_CORRECT	BOTH_CORRECT
25057	ovarian	10	25402	OW V EH R IY AH N	7	3.9e-05	1	0.5528643131256104	0.5528643131256104	0.44713568687438965	0.806125283241272	0.22028160095214844	1.3663402795791626	1	OW V EH R IY AH N	1	OW V EH R IY AH N	1	OW V EH R IY AH N	1	OW V EH R IY AH N	1	OW V EH R IY AH N	1	OW V EH R IY AH N	1	OW V EH R IY AH N	1	OW V EH R IY AH N	BOTH_CORRECT	BOTH_CORRECT
25058	ovary	10	25403	OW V ER IY	4	3.9e-05	1	0.5038309693336487	0.5038309693336487	0.4961690306663513	0.707662045955658	0.21245789527893066	2.668889045715332	1	OW V ER IY	1	OW V ER IY	1	OW V ER IY	1	OW V ER IY	1	OW V ER IY	1	OW V ER IY	1	OW V ER IY	1	OW V ER IY	BOTH_CORRECT	BOTH_CORRECT
25059	ovate	10	25404	OW V EY T	4	3.9e-05	1	0.5078169703483582	0.5078169703483582	0.49218302965164185	0.7156351804733276	0.14018988609313965	2.496873617172241	1	OW V EY T	1	OW V EY T	1	OW V EY T	1	OW V EY T	1	OW V EY T	1	OW V EY T	1	OW V EY T	1	OW V EY T	BOTH_CORRECT	BOTH_CORRECT
25060	ovation	10	25405	OW V EY SH AH N	6	3.9e-05	1	0.5377339124679565	0.5377339124679565	0.46226608753204346	0.7756116390228271	0.13535094261169434	1.7578182220458984	1	OW V EY SH AH N	1	OW V EY SH AH N	1	OW V EY SH AH N	1	OW V EY SH AH N	1	OW V EY SH AH N	1	OW V EY SH AH N	1	OW V EY SH AH N	1	OW V EY SH AH N	BOTH_CORRECT	BOTH_CORRECT
25061	overact	10	25406	OW V ER AE K T	6	3.9e-05	1	0.4861678183078766	0.4861678183078766	0.5138321816921234	0.6723286509513855	0.15814721584320068	10.428050994873047	1	OW V ER AE K T	1	OW V ER AE K T	1	OW V ER AE K T	1	OW V ER AE K T	1	OW V ER AE K T	1	OW V ER AE K T	1	OW V ER AE K T	1	OW V ER AE K T	BOTH_CORRECT	BOTH_CORRECT
25062	overalls	10	25407	OW V ER AO L Z	6	3.9e-05	1	0.5290530920028687	0.5290530920028687	0.47094690799713135	0.7581716775894165	0.18200409412384033	3.42938232421875	1	OW V ER AO L Z	1	OW V ER AO L Z	1	OW V ER AO L Z	1	OW V ER AO L Z	1	OW V ER AO L Z	1	OW V ER AO L Z	1	OW V ER AO L Z	1	OW V ER AO L Z	BOTH_CORRECT	BOTH_CORRECT
25063	overbearing	10	25409	OW V ER B EH R IH NG	8	3.9e-05	1	0.5303276777267456	0.5303276777267456	0.4696723222732544	0.760729968547821	0.1043233871459961	4.81904411315918	1	OW V ER B EH R IH NG	1	OW V ER B EH R IH NG	0	OW V ER B EH R AH S	1	OW V ER B EH R IH NG	1	OW V ER B EH R IH NG	1	OW V ER B EH R IH NG	0	OW V ER B EH R AH S	1	OW V ER B EH R IH NG	WM_ONLY_CORRECT	WM_ONLY_CORRECT
25064	overblown	10	25410	OW V ER B L OW N	7	3.9e-05	1	0.5195704102516174	0.5195704102516174	0.48042958974838257	0.7391608357429504	0.29227834939956665	1.6380480527877808	1	OW V ER B L OW N	1	OW V ER B L OW N	1	OW V ER B L OW N	1	OW V ER B L OW N	1	OW V ER B L OW N	1	OW V ER B L OW N	1	OW V ER B L OW N	1	OW V ER B L OW N	BOTH_CORRECT	BOTH_CORRECT
25065	overboard	10	25411	OW V ER B AO R D	7	3.9e-05	1	0.55007404088974	0.55007404088974	0.44992595911026	0.8004848957061768	0.3213922381401062	1.0557126998901367	1	OW V ER B AO R D	1	OW V ER B AO R D	1	OW V ER B AO R D	1	OW V ER B AO R D	1	OW V ER B AO R D	1	OW V ER B AO R D	1	OW V ER B AO R D	1	OW V ER B AO R D	BOTH_CORRECT	BOTH_CORRECT
25066	overbook	10	25412	OW V ER B UH K	6	3.9e-05	1	0.5270951390266418	0.5270951390266418	0.47290486097335815	0.7542433142662048	0.36308199167251587	1.2181297540664673	1	OW V ER B UH K	1	OW V ER B UH K	1	OW V ER B UH K	1	OW V ER B UH K	1	OW V ER B UH K	1	OW V ER B UH K	1	OW V ER B UH K	1	OW V ER B UH K	BOTH_CORRECT	BOTH_CORRECT
25067	overbought	10	25413	OW V ER B AO T	6	3.9e-05	1	0.4894189238548279	0.4894189238548279	0.5105810761451721	0.6788346767425537	0.17376357316970825	2.6162197589874268	1	OW V ER B AO T	1	OW V ER B AO T	1	OW V ER B AO T	1	OW V ER B AO T	1	OW V ER B AO T	1	OW V ER B AO T	1	OW V ER B AO T	1	OW V ER B AO T	BOTH_CORRECT	BOTH_CORRECT
25068	overbuilt	10	25414	OW V ER B IH L T	7	3.9e-05	1	0.5082719326019287	0.5082719326019287	0.4917280673980713	0.7165452837944031	0.3664169907569885	1.5201588869094849	1	OW V ER B IH L T	1	OW V ER B IH L T	1	OW V ER B IH L T	1	OW V ER B IH L T	1	OW V ER B IH L T	1	OW V ER B IH L T	1	OW V ER B IH L T	1	OW V ER B IH L T	BOTH_CORRECT	BOTH_CORRECT
25069	overburden	10	25415	OW V ER B ER D AH N	8	3.9e-05	1	0.5445839166641235	0.5445839166641235	0.45541608333587646	0.7894052267074585	0.4446175992488861	1.0468693971633911	1	OW V ER B ER D AH N	1	OW V ER B ER D AH N	1	OW V ER B ER D AH N	1	OW V ER B ER D AH N	1	OW V ER B ER D AH N	1	OW V ER B ER D AH N	1	OW V ER B ER D AH N	1	OW V ER B ER D AH N	BOTH_CORRECT	BOTH_CORRECT
25070	overcame	10	25417	OW V ER K EY M	6	3.9e-05	1	0.4963020384311676	0.4963020384311676	0.5036979615688324	0.6926038861274719	0.23318427801132202	2.5156917572021484	1	OW V ER K EY M	1	OW V ER K EY M	1	OW V ER K EY M	1	OW V ER K EY M	1	OW V ER K EY M	1	OW V ER K EY M	1	OW V ER K EY M	1	OW V ER K EY M	BOTH_CORRECT	BOTH_CORRECT
25071	overcast	10	25418	OW V ER K AE S T	7	3.9e-05	1	0.4976882338523865	0.4976882338523865	0.5023117661476135	0.695376455783844	0.14809685945510864	2.2316346168518066	1	OW V ER K AE S T	1	OW V ER K AE S T	1	OW V ER K AE S T	1	OW V ER K AE S T	1	OW V ER K AE S T	1	OW V ER K AE S T	1	OW V ER K AE S T	1	OW V ER K AE S T	BOTH_CORRECT	BOTH_CORRECT
25072	overcharge	10	25419	OW V ER CH AA R JH	7	3.9e-05	1	0.538548469543457	0.538548469543457	0.46145153045654297	0.7772502303123474	0.42875075340270996	1.1472609043121338	1	OW V ER CH AA R JH	1	OW V ER CH AA R JH	1	OW V ER CH AA R JH	1	OW V ER CH AA R JH	1	OW V ER CH AA R JH	1	OW V ER CH AA R JH	1	OW V ER CH AA R JH	1	OW V ER CH AA R JH	BOTH_CORRECT	BOTH_CORRECT
25073	overcoat	10	25421	OW V ER K OW T	6	3.9e-05	1	0.5268653035163879	0.5268653035163879	0.47313469648361206	0.753782331943512	0.250666081905365	2.2643635272979736	1	OW V ER K OW T	1	OW V ER K OW T	1	OW V ER K OW T	1	OW V ER K OW T	1	OW V ER K OW T	1	OW V ER K OW T	1	OW V ER K OW T	1	OW V ER K OW T	BOTH_CORRECT	BOTH_CORRECT
25074	overcook	10	25422	OW V ER K UH K	6	3.9e-05	1	0.5077754259109497	0.5077754259109497	0.4922245740890503	0.7155520915985107	0.3174779713153839	1.871829867362976	1	OW V ER K UH K	1	OW V ER K UH K	1	OW V ER K UH K	1	OW V ER K UH K	1	OW V ER K UH K	1	OW V ER K UH K	1	OW V ER K UH K	1	OW V ER K UH K	BOTH_CORRECT	BOTH_CORRECT
25075	overcrowd	10	25423	OW V ER K R AW D	7	3.9e-05	1	0.49305295944213867	0.49305295944213867	0.5069470405578613	0.6861050724983215	0.21941649913787842	4.848151206970215	1	OW V ER K R AW D	1	OW V ER K R AW D	0	OW V ER K AH P	1	OW V ER K R AW D	1	OW V ER K R AW D	1	OW V ER K R AW D	0	OW V ER K AH P	1	OW V ER K R AW D	WM_ONLY_CORRECT	WM_ONLY_CORRECT
25076	overcrowding	10	25424	OW V ER K R AW D IH NG	9	3.9e-05	1	0.5428135395050049	0.5428135395050049	0.4571864604949951	0.7858372926712036	0.2912781834602356	1.0920583009719849	1	OW V ER K R AW D IH NG	1	OW V ER K R AW D IH NG	0	OW V ER K AH L EY CH	1	OW V ER K R AW D IH NG	1	OW V ER K R AW D IH NG	1	OW V ER K R AW D IH NG	0	OW V ER K AH L EY CH	1	OW V ER K R AW D IH NG	WM_ONLY_CORRECT	WM_ONLY_CORRECT
25077	overdid	10	25425	OW V ER D IH D	6	3.9e-05	1	0.45608994364738464	0.45608994364738464	0.5439100563526154	0.61195307970047	0.24581247568130493	6.704096794128418	1	OW V ER D IH D	1	OW V ER D IH D	1	OW V ER D IH D	1	OW V ER D IH D	1	OW V ER D IH D	1	OW V ER D IH D	1	OW V ER D IH D	1	OW V ER D IH D	BOTH_CORRECT	BOTH_CORRECT
25078	overdo	10	25426	OW V ER D UW	5	3.9e-05	1	0.520348072052002	0.520348072052002	0.47965192794799805	0.7407186031341553	0.20315366983413696	3.250764846801758	1	OW V ER D UW	1	OW V ER D UW	1	OW V ER D UW	1	OW V ER D UW	1	OW V ER D UW	1	OW V ER D UW	1	OW V ER D UW	1	OW V ER D UW	BOTH_CORRECT	BOTH_CORRECT
