item_id	success_group	n_seeds_exact	n_seeds	target	target_length	morphology	size	mean_lexical_confidence	mean_gate_auxiliary	n_failed_seeds	mean_substitutions_failed_seeds	mean_deletions_failed_seeds	mean_insertions_failed_seeds	mean_raw_edit_distance_failed_seeds	n_premature_eos_failed_seeds	seed19_exact_match	seed19_prediction	seed19_raw_edit_distance	seed19_eos_class	seed20_exact_match	seed20_prediction	seed20_raw_edit_distance	seed20_eos_class	seed21_exact_match	seed21_prediction	seed21_raw_edit_distance	seed21_eos_class	seed22_exact_match	seed22_prediction	seed22_raw_edit_distance	seed22_eos_class
wfe_1009	MIXED_SUCCESS	1	4	R IY AH D IY N S AH Z	9	complex	long	0.47682418674230576	0.39041101932525635	3	1.6666666666666667	1.0	0.3333333333333333	3.0	2	0	R IY D AH N S IY Z	3.0	PREMATURE_EOS	1	R IY AH D IY N S AH Z	0.0	EOS_NOT_OBSERVED	0	R IY AH D N IY Z AH S	4.0	EOS_NOT_OBSERVED	0	R IY AH D IY N AH S	2.0	PREMATURE_EOS
wfe_1010	ALWAYS_SUCCESSFUL	4	4	T R AE D AH N T IY Z	9	complex	long	0.6002447456121445	0.4503778666257858	0					0	1	T R AE D AH N T IY Z	0.0	EOS_NOT_OBSERVED	1	T R AE D AH N T IY Z	0.0	EOS_NOT_OBSERVED	1	T R AE D AH N T IY Z	0.0	EOS_NOT_OBSERVED	1	T R AE D AH N T IY Z	0.0	EOS_NOT_OBSERVED
wfe_1011	MIXED_SUCCESS	2	4	OW N AH S T R AE N D	9	complex	long	0.45679042488336563	0.38126321136951447	2	3.0	1.0	0.0	4.0	2	1	OW N AH S T R AE N D	0.0	EOS_NOT_OBSERVED	0	OW N AH S T R IY N	2.0	PREMATURE_EOS	1	OW N AH S T R AE N D	0.0	EOS_NOT_OBSERVED	0	OW N AH Z UH N S T	6.0	PREMATURE_EOS
wfe_1012	MIXED_SUCCESS	3	4	K AH L IH S IY AH L IY	9	complex	long	0.5332785919308662	0.41783253848552704	1	1.0	1.0	1.0	3.0	0	1	K AH L IH S IY AH L IY	0.0	EOS_NOT_OBSERVED	1	K AH L IH S IY AH L IY	0.0	EOS_NOT_OBSERVED	1	K AH L IH S IY AH L IY	0.0	EOS_NOT_OBSERVED	0	K AH L IH S IH L IY AH	3.0	EOS_NOT_OBSERVED
wfe_1013	MIXED_SUCCESS	1	4	EH K S K L UH R AA L	9	complex	long	0.514539435505867	0.4083395153284073	3	2.3333333333333335	0.6666666666666666	0.6666666666666666	3.6666666666666665	0	0	K EH K S L UH K L AA	5.0	EOS_NOT_OBSERVED	0	EH K S K L UH R AY K	2.0	EOS_NOT_OBSERVED	1	EH K S K L UH R AA L	0.0	EOS_NOT_OBSERVED	0	EH K S K L AA L ER IY	4.0	EOS_NOT_OBSERVED
wfe_1014	MIXED_SUCCESS	2	4	M IH S AH M B EY D IY	9	complex	long	0.6316451728343964	0.46601294726133347	2	0.5	1.0	0.5	2.0	1	1	M IH S AH M B EY D IY	0.0	EOS_NOT_OBSERVED	1	M IH S AH M B EY D IY	0.0	EOS_NOT_OBSERVED	0	M IH S AH M B EY D	1.0	PREMATURE_EOS	0	M IH S AH M B IY AH D	3.0	EOS_NOT_OBSERVED
wfe_1015	MIXED_SUCCESS	1	4	R IY OW D EH N AH S T	9	complex	long	0.5117748230695724	0.40700841695070267	3	1.0	1.3333333333333333	0.6666666666666666	3.0	2	0	R IY OW EH N AH T S	3.0	PREMATURE_EOS	0	R IY OW S AH N EH T	4.0	PREMATURE_EOS	0	R IY OW D EH N AH T S	2.0	EOS_NOT_OBSERVED	1	R IY OW D EH N AH S T	0.0	EOS_NOT_OBSERVED
wfe_1016	MIXED_SUCCESS	2	4	HH AE V AH V EY T IH D	9	complex	long	0.5170727595686913	0.4096146523952484	2	1.5	1.0	0.0	2.5	1	0	HH AE V AH T EY T	3.0	PREMATURE_EOS	1	HH AE V AH V EY T IH D	0.0	EOS_NOT_OBSERVED	0	HH AE V AH V EY D IH NG	2.0	EOS_NOT_OBSERVED	1	HH AE V AH V EY T IH D	0.0	EOS_NOT_OBSERVED
wfe_1017	MIXED_SUCCESS	3	4	T EH N S AH N AH S T	9	complex	long	0.5779507905244827	0.4395703300833702	1	2.0	0.0	0.0	2.0	0	1	T EH N S AH N AH S T	0.0	EOS_NOT_OBSERVED	1	T EH N S AH N AH S T	0.0	EOS_NOT_OBSERVED	1	T EH N S AH N AH S T	0.0	EOS_NOT_OBSERVED	0	T EH N S AH P AH N T	2.0	EOS_NOT_OBSERVED
wfe_1018	MIXED_SUCCESS	3	4	EH N T IH K W AA R IY	9	complex	long	0.48056553304195404	0.39212046563625336	1	0.0	1.0	1.0	2.0	0	0	EH N T IH K AA R CH IY	2.0	EOS_NOT_OBSERVED	1	EH N T IH K W AA R IY	0.0	EOS_NOT_OBSERVED	1	EH N T IH K W AA R IY	0.0	EOS_NOT_OBSERVED	1	EH N T IH K W AA R IY	0.0	EOS_NOT_OBSERVED
wfe_1019	MIXED_SUCCESS	1	4	V EH S ER N EY T IH D	9	complex	long	0.47681577503681183	0.39031854271888733	3	1.0	1.0	0.6666666666666666	2.6666666666666665	1	0	V EH N S ER EY T D	3.0	PREMATURE_EOS	1	V EH S ER N EY T IH D	0.0	EOS_NOT_OBSERVED	0	V EH S ER EY N D IH D	3.0	EOS_NOT_OBSERVED	0	V EH S ER P EY N IH D	2.0	EOS_NOT_OBSERVED
wfe_1020	MIXED_SUCCESS	2	4	Y UW N AH F AO R S T	9	complex	long	0.6480813771486282	0.4740887135267257	2	3.0	0.0	0.0	3.0	0	0	F UW N AH F R EH S T	3.0	EOS_NOT_OBSERVED	1	Y UW N AH F AO R S T	0.0	EOS_NOT_OBSERVED	0	Y UW N AH F Y AH N T	3.0	EOS_NOT_OBSERVED	1	Y UW N AH F AO R S T	0.0	EOS_NOT_OBSERVED
wfe_1021	ALWAYS_FAILED	0	4	W IH N Y UW F AE K T	9	complex	long	0.46789875626564026	0.3862302452325821	4	4.0	1.0	0.25	5.25	3	0	W IY N Y EH R M OW	6.0	PREMATURE_EOS	0	W IH N Y UW K W EY K	4.0	EOS_NOT_OBSERVED	0	S P UW R AE F TH K	7.0	PREMATURE_EOS	0	AY N Y UW M AE P T	4.0	PREMATURE_EOS
wfe_1022	MIXED_SUCCESS	3	4	EH K S P L IH F IH K	9	complex	long	0.6067439466714859	0.4535539150238037	1	1.0	0.0	0.0	1.0	0	1	EH K S P L IH F IH K	0.0	EOS_NOT_OBSERVED	1	EH K S P L IH F IH K	0.0	EOS_NOT_OBSERVED	0	EH K S P L IH G IH K	1.0	EOS_NOT_OBSERVED	1	EH K S P L IH F IH K	0.0	EOS_NOT_OBSERVED
wfe_1023	MIXED_SUCCESS	1	4	D EH T W AH S T AH L	9	complex	long	0.523403100669384	0.41277334094047546	3	2.3333333333333335	0.0	0.0	2.3333333333333335	0	0	D EH T W IH S T AH L	1.0	EOS_NOT_OBSERVED	0	D EH T W AH T R IH V	4.0	EOS_NOT_OBSERVED	1	D EH T W AH S T AH L	0.0	EOS_NOT_OBSERVED	0	D EH T W AH L T AH S	2.0	EOS_NOT_OBSERVED
wfe_1024	MIXED_SUCCESS	1	4	D IY D AH N IH S AH Z	9	complex	long	0.5411822646856308	0.4213120713829994	3	0.6666666666666666	1.0	0.0	1.6666666666666667	2	1	D IY D AH N IH S AH Z	0.0	EOS_NOT_OBSERVED	0	D IY D AH N IH S	2.0	PREMATURE_EOS	0	D IY D AH N IH Z AH M	2.0	EOS_NOT_OBSERVED	0	D IY D AH N S AH Z	1.0	PREMATURE_EOS
wfe_1025	MIXED_SUCCESS	1	4	P Y UW Z K IH V IH NG	9	complex	long	0.5187515467405319	0.41046292334795	3	1.0	0.3333333333333333	0.3333333333333333	1.6666666666666667	0	1	P Y UW Z K IH V IH NG	0.0	EOS_NOT_OBSERVED	0	P Y UW Z IH K V IH NG	2.0	EOS_NOT_OBSERVED	0	P Y UW S T IH V IH NG	2.0	EOS_NOT_OBSERVED	0	P Y UW Z K IH T IH NG	1.0	EOS_NOT_OBSERVED
wfe_1026	MIXED_SUCCESS	3	4	K AA N T R IY AH N D	9	complex	long	0.5186686515808105	0.41077738255262375	1	0.0	1.0	1.0	2.0	0	0	K AA N T R AH N IY D	2.0	EOS_NOT_OBSERVED	1	K AA N T R IY AH N D	0.0	EOS_NOT_OBSERVED	1	K AA N T R IY AH N D	0.0	EOS_NOT_OBSERVED	1	K AA N T R IY AH N D	0.0	EOS_NOT_OBSERVED
wfe_1027	MIXED_SUCCESS	1	4	B OW T IH N S L EH D	9	complex	long	0.44709908962249756	0.3764059469103813	3	2.3333333333333335	1.0	1.0	4.333333333333333	0	0	B OW T N IH L AH F AY	5.0	EOS_NOT_OBSERVED	0	B OW T N IH SH M AH N	6.0	EOS_NOT_OBSERVED	1	B OW T IH N S L EH D	0.0	EOS_NOT_OBSERVED	0	B OW T IH N S EH L D	2.0	EOS_NOT_OBSERVED
wfe_1028	MIXED_SUCCESS	1	4	D EH L IY AH M N AH L	9	complex	long	0.5119460374116898	0.40708667784929276	3	1.3333333333333333	0.3333333333333333	0.0	1.6666666666666667	1	1	D EH L IY AH M N AH L	0.0	EOS_NOT_OBSERVED	0	D EH L IY AH N S AH L	2.0	EOS_NOT_OBSERVED	0	D EH L IY AH M AH L	1.0	PREMATURE_EOS	0	D EH L IY AH M L AH N	2.0	EOS_NOT_OBSERVED
wfe_1029	MIXED_SUCCESS	3	4	IH N V AO R AH B AH T	9	complex	long	0.5628417134284973	0.4321981966495514	1	1.0	0.0	0.0	1.0	0	0	IH N V AO R AH B AH L	1.0	EOS_NOT_OBSERVED	1	IH N V AO R AH B AH T	0.0	EOS_NOT_OBSERVED	1	IH N V AO R AH B AH T	0.0	EOS_NOT_OBSERVED	1	IH N V AO R AH B AH T	0.0	EOS_NOT_OBSERVED
wfe_1030	MIXED_SUCCESS	2	4	AH N F AO R N IH T IY	9	complex	long	0.5650577992200851	0.43300148844718933	2	0.5	1.0	0.5	2.0	1	1	AH N F AO R N IH T IY	0.0	EOS_NOT_OBSERVED	0	AH N F AO R N IY AH T	3.0	EOS_NOT_OBSERVED	0	AH N F AO R N T IY	1.0	PREMATURE_EOS	1	AH N F AO R N IH T IY	0.0	EOS_NOT_OBSERVED
wfe_1031	MIXED_SUCCESS	2	4	D IH D AH M P L EY T	9	complex	long	0.5510995760560036	0.4265109598636627	2	1.0	0.0	0.0	1.0	0	1	D IH D AH M P L EY T	0.0	EOS_NOT_OBSERVED	0	D IH D AH M P L IY T	1.0	EOS_NOT_OBSERVED	1	D IH D AH M P L EY T	0.0	EOS_NOT_OBSERVED	0	D IH D IH M P L EY T	1.0	EOS_NOT_OBSERVED
wfe_1032	ALWAYS_FAILED	0	4	W ER D AH N S T AH T	9	complex	long	0.5473777800798416	0.4245983138680458	4	1.0	0.5	0.5	2.0	0	0	W ER D AH N S T EH Z	2.0	EOS_NOT_OBSERVED	0	W ER D AH N T S AH L	3.0	EOS_NOT_OBSERVED	0	W ER D AH N T S AH T	2.0	EOS_NOT_OBSERVED	0	W ER D AH M S T AH T	1.0	EOS_NOT_OBSERVED
wfe_1033	ALWAYS_SUCCESSFUL	4	4	Y AH G	3	simple	short	0.635165736079216	0.4679660424590111	0					0	1	Y AH G	0.0	EOS_NOT_OBSERVED	1	Y AH G	0.0	EOS_NOT_OBSERVED	1	Y AH G	0.0	EOS_NOT_OBSERVED	1	Y AH G	0.0	EOS_NOT_OBSERVED
wfe_1034	ALWAYS_SUCCESSFUL	4	4	D AA P	3	simple	short	0.6663583293557167	0.4835043251514435	0					0	1	D AA P	0.0	EOS_NOT_OBSERVED	1	D AA P	0.0	EOS_NOT_OBSERVED	1	D AA P	0.0	EOS_NOT_OBSERVED	1	D AA P	0.0	EOS_NOT_OBSERVED
wfe_1036	MIXED_SUCCESS	3	4	F AH T	3	simple	short	0.6911265477538109	0.49634694308042526	1	1.0	0.0	0.0	1.0	0	0	F AH N	1.0	EOS_NOT_OBSERVED	1	F AH T	0.0	EOS_NOT_OBSERVED	1	F AH T	0.0	EOS_NOT_OBSERVED	1	F AH T	0.0	EOS_NOT_OBSERVED
wfe_1037	MIXED_SUCCESS	3	4	W IH D	3	simple	short	0.7020547688007355	0.501060001552105	1	1.0	0.0	0.0	1.0	0	1	W IH D	0.0	EOS_NOT_OBSERVED	1	W IH D	0.0	EOS_NOT_OBSERVED	1	W IH D	0.0	EOS_NOT_OBSERVED	0	W IH T	1.0	EOS_NOT_OBSERVED
wfe_1038	ALWAYS_SUCCESSFUL	4	4	T AA B	3	simple	short	0.565114788711071	0.43349920958280563	0					0	1	T AA B	0.0	EOS_NOT_OBSERVED	1	T AA B	0.0	EOS_NOT_OBSERVED	1	T AA B	0.0	EOS_NOT_OBSERVED	1	T AA B	0.0	EOS_NOT_OBSERVED
wfe_1040	MIXED_SUCCESS	3	4	D AA V	3	simple	short	0.4905824810266495	0.39692242443561554	1	1.0	0.0	0.0	1.0	0	1	D AA V	0.0	EOS_NOT_OBSERVED	0	D AA S	1.0	EOS_NOT_OBSERVED	1	D AA V	0.0	EOS_NOT_OBSERVED	1	D AA V	0.0	EOS_NOT_OBSERVED
wfe_1041	MIXED_SUCCESS	3	4	T ER DH	3	simple	short	0.7544554471969604	0.5271166115999222	1	2.0	0.0	0.0	2.0	0	1	T ER DH	0.0	EOS_NOT_OBSERVED	1	T ER DH	0.0	EOS_NOT_OBSERVED	1	T ER DH	0.0	EOS_NOT_OBSERVED	0	DH ER T	2.0	EOS_NOT_OBSERVED
wfe_1042	ALWAYS_SUCCESSFUL	4	4	JH ER F	3	simple	short	0.5637546628713608	0.43246184289455414	0					0	1	JH ER F	0.0	EOS_NOT_OBSERVED	1	JH ER F	0.0	EOS_NOT_OBSERVED	1	JH ER F	0.0	EOS_NOT_OBSERVED	1	JH ER F	0.0	EOS_NOT_OBSERVED
wfe_1043	ALWAYS_SUCCESSFUL	4	4	T AO G	3	simple	short	0.5780860483646393	0.4396496415138244	0					0	1	T AO G	0.0	EOS_NOT_OBSERVED	1	T AO G	0.0	EOS_NOT_OBSERVED	1	T AO G	0.0	EOS_NOT_OBSERVED	1	T AO G	0.0	EOS_NOT_OBSERVED
wfe_1045	MIXED_SUCCESS	3	4	TH ER S	3	simple	short	0.703921765089035	0.5019607469439507	1	0.0	1.0	1.0	2.0	0	1	TH ER S	0.0	EOS_NOT_OBSERVED	0	TH R ER	2.0	EOS_NOT_OBSERVED	1	TH ER S	0.0	EOS_NOT_OBSERVED	1	TH ER S	0.0	EOS_NOT_OBSERVED
wfe_1046	ALWAYS_SUCCESSFUL	4	4	F AH G	3	simple	short	0.5152129381895065	0.4087487459182739	0					0	1	F AH G	0.0	EOS_NOT_OBSERVED	1	F AH G	0.0	EOS_NOT_OBSERVED	1	F AH G	0.0	EOS_NOT_OBSERVED	1	F AH G	0.0	EOS_NOT_OBSERVED
wfe_1047	ALWAYS_SUCCESSFUL	4	4	K L OW	3	simple	short	0.5929608270525932	0.44727773964405054	0					0	1	K L OW	0.0	EOS_NOT_OBSERVED	1	K L OW	0.0	EOS_NOT_OBSERVED	1	K L OW	0.0	EOS_NOT_OBSERVED	1	K L OW	0.0	EOS_NOT_OBSERVED
wfe_1048	ALWAYS_SUCCESSFUL	4	4	G ER F	3	simple	short	0.46857111901044846	0.3863610625267029	0					0	1	G ER F	0.0	EOS_NOT_OBSERVED	1	G ER F	0.0	EOS_NOT_OBSERVED	1	G ER F	0.0	EOS_NOT_OBSERVED	1	G ER F	0.0	EOS_NOT_OBSERVED
wfe_1049	ALWAYS_SUCCESSFUL	4	4	CH UW N	3	simple	short	0.5378321707248688	0.42028121650218964	0					0	1	CH UW N	0.0	EOS_NOT_OBSERVED	1	CH UW N	0.0	EOS_NOT_OBSERVED	1	CH UW N	0.0	EOS_NOT_OBSERVED	1	CH UW N	0.0	EOS_NOT_OBSERVED
wfe_1050	ALWAYS_SUCCESSFUL	4	4	SH OY D	3	simple	short	0.6148256808519363	0.4576806128025055	0					0	1	SH OY D	0.0	EOS_NOT_OBSERVED	1	SH OY D	0.0	EOS_NOT_OBSERVED	1	SH OY D	0.0	EOS_NOT_OBSERVED	1	SH OY D	0.0	EOS_NOT_OBSERVED
wfe_1051	ALWAYS_SUCCESSFUL	4	4	S P IY	3	simple	short	0.6045279204845428	0.45342182368040085	0					0	1	S P IY	0.0	EOS_NOT_OBSERVED	1	S P IY	0.0	EOS_NOT_OBSERVED	1	S P IY	0.0	EOS_NOT_OBSERVED	1	S P IY	0.0	EOS_NOT_OBSERVED
wfe_1053	ALWAYS_SUCCESSFUL	4	4	F R UW	3	simple	short	0.6975366920232773	0.49876804649829865	0					0	1	F R UW	0.0	EOS_NOT_OBSERVED	1	F R UW	0.0	EOS_NOT_OBSERVED	1	F R UW	0.0	EOS_NOT_OBSERVED	1	F R UW	0.0	EOS_NOT_OBSERVED
wfe_1054	ALWAYS_SUCCESSFUL	4	4	P OY N	3	simple	short	0.7506967186927795	0.525308683514595	0					0	1	P OY N	0.0	EOS_NOT_OBSERVED	1	P OY N	0.0	EOS_NOT_OBSERVED	1	P OY N	0.0	EOS_NOT_OBSERVED	1	P OY N	0.0	EOS_NOT_OBSERVED
wfe_1056	ALWAYS_SUCCESSFUL	4	4	P UH K	3	simple	short	0.6625514924526215	0.4813113585114479	0					0	1	P UH K	0.0	EOS_NOT_OBSERVED	1	P UH K	0.0	EOS_NOT_OBSERVED	1	P UH K	0.0	EOS_NOT_OBSERVED	1	P UH K	0.0	EOS_NOT_OBSERVED
wfe_1057	MIXED_SUCCESS	3	4	Z AA M	3	simple	short	0.5706087499856949	0.43603304773569107	1	3.0	0.0	0.0	3.0	0	1	Z AA M	0.0	EOS_NOT_OBSERVED	0	Y UW CH	3.0	EOS_NOT_OBSERVED	1	Z AA M	0.0	EOS_NOT_OBSERVED	1	Z AA M	0.0	EOS_NOT_OBSERVED
wfe_1058	ALWAYS_SUCCESSFUL	4	4	V IH N	3	simple	short	0.5601909980177879	0.43091990798711777	0					0	1	V IH N	0.0	EOS_NOT_OBSERVED	1	V IH N	0.0	EOS_NOT_OBSERVED	1	V IH N	0.0	EOS_NOT_OBSERVED	1	V IH N	0.0	EOS_NOT_OBSERVED
wfe_1059	ALWAYS_SUCCESSFUL	4	4	B IY AH	3	simple	short	0.45890630781650543	0.3818083181977272	0					0	1	B IY AH	0.0	EOS_NOT_OBSERVED	1	B IY AH	0.0	EOS_NOT_OBSERVED	1	B IY AH	0.0	EOS_NOT_OBSERVED	1	B IY AH	0.0	EOS_NOT_OBSERVED
wfe_1060	ALWAYS_SUCCESSFUL	4	4	V IH D	3	simple	short	0.5378580018877983	0.4201178625226021	0					0	1	V IH D	0.0	EOS_NOT_OBSERVED	1	V IH D	0.0	EOS_NOT_OBSERVED	1	V IH D	0.0	EOS_NOT_OBSERVED	1	V IH D	0.0	EOS_NOT_OBSERVED
wfe_1061	ALWAYS_SUCCESSFUL	4	4	TH OW L	3	simple	short	0.7085747867822647	0.5042656511068344	0					0	1	TH OW L	0.0	EOS_NOT_OBSERVED	1	TH OW L	0.0	EOS_NOT_OBSERVED	1	TH OW L	0.0	EOS_NOT_OBSERVED	1	TH OW L	0.0	EOS_NOT_OBSERVED
wfe_1062	ALWAYS_SUCCESSFUL	4	4	TH EH T	3	simple	short	0.8075807690620422	0.553552657365799	0					0	1	TH EH T	0.0	EOS_NOT_OBSERVED	1	TH EH T	0.0	EOS_NOT_OBSERVED	1	TH EH T	0.0	EOS_NOT_OBSERVED	1	TH EH T	0.0	EOS_NOT_OBSERVED
wfe_1063	ALWAYS_SUCCESSFUL	4	4	P UH Z	3	simple	short	0.7102184444665909	0.5053255558013916	0					0	1	P UH Z	0.0	EOS_NOT_OBSERVED	1	P UH Z	0.0	EOS_NOT_OBSERVED	1	P UH Z	0.0	EOS_NOT_OBSERVED	1	P UH Z	0.0	EOS_NOT_OBSERVED
wfe_1064	ALWAYS_SUCCESSFUL	4	4	M AH S	3	simple	short	0.7963726818561554	0.5480297952890396	0					0	1	M AH S	0.0	EOS_NOT_OBSERVED	1	M AH S	0.0	EOS_NOT_OBSERVED	1	M AH S	0.0	EOS_NOT_OBSERVED	1	M AH S	0.0	EOS_NOT_OBSERVED
wfe_1065	ALWAYS_SUCCESSFUL	4	4	V IH G	3	simple	short	0.4375460222363472	0.3721543401479721	0					0	1	V IH G	0.0	EOS_NOT_OBSERVED	1	V IH G	0.0	EOS_NOT_OBSERVED	1	V IH G	0.0	EOS_NOT_OBSERVED	1	V IH G	0.0	EOS_NOT_OBSERVED
wfe_1066	ALWAYS_SUCCESSFUL	4	4	SH EH N D	4	simple	short	0.631623238325119	0.46601952612400055	0					0	1	SH EH N D	0.0	EOS_NOT_OBSERVED	1	SH EH N D	0.0	EOS_NOT_OBSERVED	1	SH EH N D	0.0	EOS_NOT_OBSERVED	1	SH EH N D	0.0	EOS_NOT_OBSERVED
wfe_1067	ALWAYS_SUCCESSFUL	4	4	K L AO R	4	simple	short	0.49414486438035965	0.3994651734828949	0					0	1	K L AO R	0.0	EOS_NOT_OBSERVED	1	K L AO R	0.0	EOS_NOT_OBSERVED	1	K L AO R	0.0	EOS_NOT_OBSERVED	1	K L AO R	0.0	EOS_NOT_OBSERVED
wfe_1068	ALWAYS_SUCCESSFUL	4	4	P R EH N	4	simple	short	0.6865691840648651	0.49330318719148636	0					0	1	P R EH N	0.0	EOS_NOT_OBSERVED	1	P R EH N	0.0	EOS_NOT_OBSERVED	1	P R EH N	0.0	EOS_NOT_OBSERVED	1	P R EH N	0.0	EOS_NOT_OBSERVED
wfe_1069	ALWAYS_SUCCESSFUL	4	4	F R EH L	4	simple	short	0.5837166979908943	0.4425443857908249	0					0	1	F R EH L	0.0	EOS_NOT_OBSERVED	1	F R EH L	0.0	EOS_NOT_OBSERVED	1	F R EH L	0.0	EOS_NOT_OBSERVED	1	F R EH L	0.0	EOS_NOT_OBSERVED
wfe_1070	MIXED_SUCCESS	3	4	AY CH AH N	4	simple	short	0.5048414617776871	0.40401671826839447	1	1.0	1.0	0.0	2.0	1	0	AY CH ER	2.0	PREMATURE_EOS	1	AY CH AH N	0.0	EOS_NOT_OBSERVED	1	AY CH AH N	0.0	EOS_NOT_OBSERVED	1	AY CH AH N	0.0	EOS_NOT_OBSERVED
wfe_1071	ALWAYS_SUCCESSFUL	4	4	EH SH IH NG	4	simple	short	0.5414798483252525	0.421577587723732	0					0	1	EH SH IH NG	0.0	EOS_NOT_OBSERVED	1	EH SH IH NG	0.0	EOS_NOT_OBSERVED	1	EH SH IH NG	0.0	EOS_NOT_OBSERVED	1	EH SH IH NG	0.0	EOS_NOT_OBSERVED
wfe_1072	ALWAYS_SUCCESSFUL	4	4	P L AA R	4	simple	short	0.6767924726009369	0.4884074181318283	0					0	1	P L AA R	0.0	EOS_NOT_OBSERVED	1	P L AA R	0.0	EOS_NOT_OBSERVED	1	P L AA R	0.0	EOS_NOT_OBSERVED	1	P L AA R	0.0	EOS_NOT_OBSERVED
wfe_1073	MIXED_SUCCESS	3	4	TH UW L AH	4	simple	short	0.47903183102607727	0.391659751534462	1	1.0	0.0	0.0	1.0	0	1	TH UW L AH	0.0	EOS_NOT_OBSERVED	1	TH UW L AH	0.0	EOS_NOT_OBSERVED	0	TH AA L AH	1.0	EOS_NOT_OBSERVED	1	TH UW L AH	0.0	EOS_NOT_OBSERVED
wfe_1074	MIXED_SUCCESS	3	4	W EH S OW	4	simple	short	0.6185999810695648	0.4596937522292137	1	2.0	0.0	0.0	2.0	0	0	W AO S ER	2.0	EOS_NOT_OBSERVED	1	W EH S OW	0.0	EOS_NOT_OBSERVED	1	W EH S OW	0.0	EOS_NOT_OBSERVED	1	W EH S OW	0.0	EOS_NOT_OBSERVED
wfe_1076	ALWAYS_SUCCESSFUL	4	4	F AA R L	4	simple	short	0.5523534268140793	0.4269862696528435	0					0	1	F AA R L	0.0	EOS_NOT_OBSERVED	1	F AA R L	0.0	EOS_NOT_OBSERVED	1	F AA R L	0.0	EOS_NOT_OBSERVED	1	F AA R L	0.0	EOS_NOT_OBSERVED
wfe_1077	ALWAYS_SUCCESSFUL	4	4	AA P ER D	4	simple	short	0.6569337546825409	0.47874654084444046	0					0	1	AA P ER D	0.0	EOS_NOT_OBSERVED	1	AA P ER D	0.0	EOS_NOT_OBSERVED	1	AA P ER D	0.0	EOS_NOT_OBSERVED	1	AA P ER D	0.0	EOS_NOT_OBSERVED
wfe_1078	ALWAYS_SUCCESSFUL	4	4	S T R UW	4	simple	short	0.7144933342933655	0.5072858110070229	0					0	1	S T R UW	0.0	EOS_NOT_OBSERVED	1	S T R UW	0.0	EOS_NOT_OBSERVED	1	S T R UW	0.0	EOS_NOT_OBSERVED	1	S T R UW	0.0	EOS_NOT_OBSERVED
wfe_1079	ALWAYS_SUCCESSFUL	4	4	HH AO R M	4	simple	short	0.5490872263908386	0.4251878708600998	0					0	1	HH AO R M	0.0	EOS_NOT_OBSERVED	1	HH AO R M	0.0	EOS_NOT_OBSERVED	1	HH AO R M	0.0	EOS_NOT_OBSERVED	1	HH AO R M	0.0	EOS_NOT_OBSERVED
wfe_1080	ALWAYS_SUCCESSFUL	4	4	S AE L ER	4	simple	short	0.6825716644525528	0.4913167953491211	0					0	1	S AE L ER	0.0	EOS_NOT_OBSERVED	1	S AE L ER	0.0	EOS_NOT_OBSERVED	1	S AE L ER	0.0	EOS_NOT_OBSERVED	1	S AE L ER	0.0	EOS_NOT_OBSERVED
wfe_1081	ALWAYS_SUCCESSFUL	4	4	AO R IH K	4	simple	short	0.47661393135786057	0.390167586505413	0					0	1	AO R IH K	0.0	EOS_NOT_OBSERVED	1	AO R IH K	0.0	EOS_NOT_OBSERVED	1	AO R IH K	0.0	EOS_NOT_OBSERVED	1	AO R IH K	0.0	EOS_NOT_OBSERVED
wfe_1082	ALWAYS_SUCCESSFUL	4	4	P AO R L	4	simple	short	0.5388570353388786	0.4209217429161072	0					0	1	P AO R L	0.0	EOS_NOT_OBSERVED	1	P AO R L	0.0	EOS_NOT_OBSERVED	1	P AO R L	0.0	EOS_NOT_OBSERVED	1	P AO R L	0.0	EOS_NOT_OBSERVED
wfe_1083	ALWAYS_SUCCESSFUL	4	4	K R AH S	4	simple	short	0.45126166194677353	0.3783762454986572	0					0	1	K R AH S	0.0	EOS_NOT_OBSERVED	1	K R AH S	0.0	EOS_NOT_OBSERVED	1	K R AH S	0.0	EOS_NOT_OBSERVED	1	K R AH S	0.0	EOS_NOT_OBSERVED
wfe_1084	ALWAYS_SUCCESSFUL	4	4	AE N D OW	4	simple	short	0.5454622581601143	0.4240919053554535	0					0	1	AE N D OW	0.0	EOS_NOT_OBSERVED	1	AE N D OW	0.0	EOS_NOT_OBSERVED	1	AE N D OW	0.0	EOS_NOT_OBSERVED	1	AE N D OW	0.0	EOS_NOT_OBSERVED
wfe_1085	ALWAYS_SUCCESSFUL	4	4	OW P EH R	4	simple	short	0.6166530549526215	0.4587118923664093	0					0	1	OW P EH R	0.0	EOS_NOT_OBSERVED	1	OW P EH R	0.0	EOS_NOT_OBSERVED	1	OW P EH R	0.0	EOS_NOT_OBSERVED	1	OW P EH R	0.0	EOS_NOT_OBSERVED
wfe_1086	ALWAYS_SUCCESSFUL	4	4	F R EH S	4	simple	short	0.5051534548401833	0.4044204577803612	0					0	1	F R EH S	0.0	EOS_NOT_OBSERVED	1	F R EH S	0.0	EOS_NOT_OBSERVED	1	F R EH S	0.0	EOS_NOT_OBSERVED	1	F R EH S	0.0	EOS_NOT_OBSERVED
